Unnamed: 0	description	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	61029.6310091784	20738.159555158614	20878.165501548232	50634.69504394088	22498.29834468254	58448.95633254002	5617.538732760857	1401.6244138248112	120911.10839234327	87214.8725254977	19270.18699648137	5641.692074847095	10678.334352071608	1235.6439666515507
AST-PWY	L-arginine degradation II (AST pathway)	79.32030411074258	3.3056915625346086	28.57943343008265	128.25678658477233	174.50647232546586	283.3822073251796	199.3536979729707	8.94922128257805	100.38980749622633	229.19274037353512	179.64328444963783	136.43428371897227	109.87926652285928	49.42471388065008
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	39342.59500075071	14521.029437564122	4892.926420997539	21682.03636795695	2045.2276060540808	3045.994899059632	1513.475745168274	319.73629814047666	88591.44710840684	63857.8162681942	5735.470080552298	3984.874292067952	2457.1144952338564	349.3621073515331
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	79691.2181618824	23454.520201002146	22863.167075265268	91112.82000575728	34408.48434615131	77065.8109972983	9452.973632913883	1343.1076904365384	135648.55043278594	122502.61279650904	34004.5779787518	8092.414202846998	16920.165269618214	2060.572519088034
CALVIN-PWY	Calvin-Benson-Bassham cycle	83522.98401427871	26479.25077360031	27108.62006003008	92990.1769641633	31293.969994171148	59507.68749236979	10975.780447764311	1618.7844337278027	174496.61193180864	119299.59072956968	38909.51762984466	8231.358668045497	18440.756734420585	2300.343575691488
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	15.919032104455995	0.0372012963234444	1.5320672401357074	134.5300162641849	138.94518707894298	258.68813485645114	379.05655529148345	0.0	46.07801475496801	508.1048489595085	364.78257183399535	169.35493295261452	513.889450814116	81.4359618713383
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	13.415774161098971	0.1085095595459128	1.4589433082341254	10.165114136198431	4.111520688987314	7.02171089608135	1.21310170887561	0.0	59.40904877819992	2.4334499079518257	4.3790335066681605	0.2461289065425928	2.5776614232076445	0.3398730990277028
CENTFERM-PWY	pyruvate fermentation to butanoate	13620.59428812058	2889.4337407854678	3352.853208062648	8935.376525124564	5518.392249178661	8722.290381994755	2559.5097414456063	169.60428048995072	13403.156827156989	13722.540642257234	6592.098408009096	1769.6886537926046	2395.7541847447496	234.21467807392816
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	20.09722165777719	0.5885262810504672	19.456137543891582	102.66014789759387	32.98257929242992	55.15560057270059	71.96658592864091	0.0	225.356849665306	97.97980556492884	217.5461616526548	40.66943812013088	55.85547695243976	5.568119229860119
COA-PWY	coenzyme A biosynthesis I	67915.15101555118	22543.98259942336	27599.540758460116	70275.10850473461	27488.09497082769	61639.794415206576	8819.484589336009	2045.9827428927863	119179.93320371908	104524.47139587188	24560.703296406125	6465.965387873753	10844.745444217726	1337.108213541252
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	32231.30701868484	9186.723405854322	10640.03852866326	47002.02944249917	21767.215513934945	51026.543165722775	5749.200263555239	559.1856588594966	67866.13740785627	47560.8677082484	19260.275285310545	3595.8256808836773	14534.10377559186	1907.5950461561756
CODH-PWY	reductive acetyl coenzyme A pathway	3220.390494488582	487.5153444333175	280.0157735668418	1571.3167026393955	518.321412309439	1160.2336771379669	408.10975218778	6.136737696740959	4632.934637491923	5655.321504752878	829.3406749726588	374.0298114549354	666.6014820547516	39.67429496406777
COLANSYN-PWY	colanic acid building blocks biosynthesis	40820.67332288898	13675.083776579431	10289.572004064434	39985.17158254607	8156.267238351219	14213.511151099226	2533.154732639729	748.82715136675	43338.84276328283	70987.05274479667	11055.72968914926	4765.692225323666	5585.731525671043	697.5940206188228
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	71646.03612458924	20467.50780388579	18698.736849354984	81348.16190743352	31892.64489027389	72204.17726537955	7980.191712641044	1075.454391707878	112831.74573998051	110125.4240716377	29703.57227619209	7301.749793985306	14754.85939755978	1812.3608625792565
CRNFORCAT-PWY	creatinine degradation I	12.507271907170452	0.6688571247080078	12.45404351116856	134.89391585759762	84.32795347989769	177.6200761839823	44.87680673851315	0.0	78.72390501374745	49.72470866381885	40.10493074698368	138.22913338861662	55.74186234558023	3.438173019212832
DAPLYSINESYN-PWY	L-lysine biosynthesis I	56577.65577983015	14870.483126206746	23481.39219105225	69702.05297864984	29367.054053337128	64613.70466416097	8889.254574998131	1455.5073326203571	92903.64428535204	91906.28274526545	29952.09699731082	6169.821357196526	12784.030334529536	1427.0666415944297
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	24.93804891792725	17.78615394020558	17.010777734010638	138.51705718756287	44.38544916755784	107.6503774934764	38.77791195605872	1.1285697970826365	120.28159324317804	1093.1765199320494	36.08686558106446	106.8059567667492	44.283105265826265	0.7373022176751197
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	43619.38790134712	16183.60297929913	26775.99638754525	44676.491962844586	17713.110109522368	36835.1542767642	7354.098170585948	2218.6503044522915	101205.0641970788	75931.64404101523	15904.97669495551	4887.487556252457	9540.788594024389	1070.214765961974
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	0.0020789307677674	0.0001911273436487	0.0035669797344641	26.345612056725685	43.8441459601914	32.997982277919554	57.19756058593254	0.0	0.0017687041278717	98.18527854935382	55.04308729242475	0.0007009216765103	27.82266651047468	22.21207088808817
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	59866.1715428042	20583.420790121145	16884.217391321035	72051.7708750075	23320.985979636745	54969.140551526936	5592.131389592211	951.2149167188168	133849.01633391486	88435.08449473932	21761.43436152628	5624.122938617908	14094.419365458874	1791.4447963218304
ECASYN-PWY	enterobacterial common antigen biosynthesis	169.28309949902314	7.512032615082356	80.88391115439894	172.8495569880578	205.8685792653881	411.3112407879757	232.4604252199316	19.20388050006713	247.1066547388993	503.1594589035901	288.86857494812904	252.49747903353943	164.53377589754297	58.23730631211409
ENTBACSYN-PWY	enterobactin biosynthesis	948.7777020710828	71.92543829724114	559.8995840310977	1281.7717768621592	857.7143445426456	1609.8355704414196	572.4860068169204	47.460410297656914	384.4456653038824	1293.4962212157486	644.4921688700529	494.62117282133	2766.0021377494745	144.6337514548559
FAO-PWY	fatty acid &beta;-oxidation I	11019.82145766664	2123.905019033872	2425.770768016001	5071.909661540323	3313.9199524771543	4773.2102726475705	2171.5435864920364	117.6474730376214	2204.7181845006435	9921.763532663716	4845.86311588099	1723.375916498438	3751.7229418200745	317.8210426098231
FASYN-ELONG-PWY	fatty acid elongation -- saturated	60230.17616020984	23189.00102063339	18818.95277338605	48082.38025539096	7498.324231857445	10446.75446937442	5064.371170066582	1372.1306583126425	127708.99071679314	92106.13433027064	13353.927829936056	6198.83004341082	7384.343847444004	750.4170948939343
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	33708.53495826642	14363.567631773672	4614.136741470087	18511.06109635181	2697.067296085782	2548.843883764464	1997.1704001505996	369.9054635354579	95534.23038384823	59196.54415332348	9572.949398960818	3809.084276927356	2446.852095647865	381.264175704129
FERMENTATION-PWY	mixed acid fermentation	48472.50797464259	14165.37857409681	11590.411250127896	53278.82319027509	23111.297130227544	56138.7057703607	4919.000046720273	748.9394025504175	74313.21921657422	70190.82550261538	10385.647261010969	4246.551734024729	8264.235769249399	906.3623587912524
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	35412.11410127019	14662.103108133082	8426.982733979165	48437.4089185615	22503.921199143333	57213.3446992168	5033.839357913207	501.5705579339496	92624.60199788387	61298.984501992825	13391.064366256702	4529.038008396469	7767.761876048376	818.3432220311927
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	14167.753735763486	4718.193167549032	4046.812724220509	23310.695816334493	5795.456030969928	9904.64288756756	2609.3317668197355	204.37879634746048	41681.4122129635	25289.64813712524	8802.533956337886	1719.16159682308	4077.4712337819096	509.01145690411965
FUCCAT-PWY	fucose degradation	13790.754042605084	3634.2027761929303	4889.555231680758	28621.47286436203	7625.830607895324	14738.015001077496	3001.1900457749884	196.4107552201774	42437.1732611617	27445.782320243685	13884.813929847587	1729.9269227611826	4508.429044947355	556.5942964560202
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	26163.231294306075	8203.484763237344	5586.4299011851135	28863.670635196817	6680.176240641308	9987.11903250369	2485.6330566294605	356.0500724833028	87676.34093684789	32896.92629000943	14226.852139323835	2624.68577816535	7618.2426497436445	954.8206647231542
GALACTARDEG-PWY	D-galactarate degradation I	5747.370471675546	1101.9751390175854	1195.5917145613244	4863.266472339782	1270.1657510366088	1484.55821143499	661.326208208876	70.2940830627142	13516.694886240495	4154.371138991378	2651.2406930776624	765.5343517390312	607.7106064143966	164.1989411155796
GALACTUROCAT-PWY	D-galacturonate degradation I	34301.093316739694	10309.20939208758	7178.762509696917	37143.07234796164	9927.272853770346	11918.411857290028	2846.2213288271305	482.9167390802824	111867.94341123124	46072.98245700335	18593.02231783904	3483.050896284418	10616.506717049671	1407.8585108007287
GALLATE-DEGRADATION-I-PWY	gallate degradation II	3.208597025738991	0.0010899977687769	0.0566290384356393	0.2725251914620658	4.982942793204114	33.984881514271905	269.8391405037765	0.00088221981152	116.53630228940196	234.9573964076408	195.90709239413695	84.6564839602239	32.35157081183584	37.64283634610502
GALLATE-DEGRADATION-II-PWY	gallate degradation I	6.8589260404456	0.0010899977687769	0.0566290384356393	58.717804160944	47.02552968982774	101.5943603345959	283.69762400509484	0.00088221981152	116.53630228940196	251.4662265328357	241.5479093301361	117.52096792264364	68.63167906891329	46.46217588214852
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	28300.584038919897	9787.27430549775	24131.887419260707	44002.06439252158	20812.99967876258	52036.69872046757	5845.81352569253	2088.174852410775	73303.60027610447	40667.40182648319	14088.61874018727	2526.4081169042934	5860.856388867809	791.234932851435
GLUCARDEG-PWY	D-glucarate degradation I	5568.603739427527	1097.3540880399385	1129.6647618667728	6691.513598019085	1374.0345011344102	1505.4289719514763	663.9362044939128	58.4086282678363	29059.052973643607	3864.051383581376	3655.6224215213774	880.6062953104536	4170.718906994715	650.6119656622068
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	5747.370471675546	1101.9751390175854	1195.5917145613244	4863.266472339782	1270.1657510366088	1484.55821143499	661.326208208876	70.2940830627142	13516.694886240495	4154.371138991378	2651.2406930776624	765.5343517390312	607.7106064143966	164.1989411155796
GLUCONEO-PWY	gluconeogenesis I	73966.65213355621	24287.77043918541	24325.910189367067	75681.87188320619	13065.055768673394	25244.030839450195	6192.365253978391	1737.4017646775364	131375.47820980102	110666.80250154845	24101.891999733318	7160.595211467537	12296.325568596849	1380.795256270212
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	1079.8233301325338	1982.60440976118	597.7565666930955	8970.361858727478	476.5591954322052	930.6603269485042	360.1640435833868	76.6586062171098	13927.903998418004	3133.143967399125	460.4808133158381	240.64287134589551	989.8182401524274	313.4067371438138
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	26101.152046031937	8200.579801151693	6153.827728042182	30691.168955469053	8794.423275121026	13512.641043608128	2722.9985515684366	416.4004586509213	84154.7321197132	32780.71674586223	15835.276379798426	2649.7579171835373	7445.567230357517	902.1393903723938
GLUTORN-PWY	L-ornithine biosynthesis	49298.99297722115	14321.24162031349	13570.686130070324	62485.81241632037	23077.510382212426	51653.7171370117	5446.459326235452	797.9737609688333	84242.29981730758	74281.25138585901	22804.228443355965	5334.1721794881005	9064.613494233708	944.987014023498
GLYCOCAT-PWY	glycogen degradation I (bacterial)	80700.91460804484	24563.12448468089	28535.352739102294	90584.27020328082	35744.920689434606	81585.21076848154	9351.061216292788	1818.7580859674567	151199.5890735854	125565.38165345638	32177.048554134217	7922.593658496434	18588.78830829095	2437.7336204305147
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	73695.32486314786	21254.853094026963	33925.01872679385	89127.65540201197	38164.803218336565	86492.0049194716	11053.939764117767	2471.647794048133	111210.37590894332	122231.37011758798	35175.9918701827	7388.887845268407	16337.759712409264	2141.8647865193243
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	785.1661809890636	108.107611252799	94.40495903691033	1024.84612568884	934.3865887671276	1952.6922485593016	662.1461859681513	21.89009251499698	773.1187041624572	1662.4793517193862	912.9476567086724	537.0263036305695	1312.7841028392927	93.735532494407
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	77348.42405412217	25067.92219333898	28299.7703356655	70887.916486013	26685.54927002522	67028.63426472154	10432.133019846096	1865.6834924989705	117335.84287367102	113803.53258185172	25867.78081047584	7386.458049696204	12911.440376241811	1278.5544855110254
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	32165.68551227407	8360.683257255449	9331.304763879598	34378.44402214493	9310.495433748967	16283.084403466411	4520.645182797181	436.9625674629499	69566.80167880614	45032.53271051401	15377.063335853663	3921.200948808832	8033.532938336059	883.9965878219664
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	728.1673521148834	35.36599212489667	347.35291200834274	2104.50420763294	1486.3289181343523	2695.5294270088966	1873.9210704426469	53.39140073057852	1356.7717417061904	3653.100560310756	2591.487589204986	1227.7081204774336	3115.163828463045	359.6565126302726
GLYOXYLATE-BYPASS	glyoxylate cycle	1007.6314085446332	114.7981752583446	175.20773901996952	1219.1962898347374	953.2875789183304	1953.966637798216	857.6830031933001	31.51565390562903	796.7660361175406	2205.7723590498813	1253.8313637815463	912.570360679923	2311.6286357077706	210.5008819017636
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	4224.459552195152	1246.843355960429	4677.29420866687	4495.895158589273	3055.7588206893543	3195.97211684097	616.7947295372647	162.8099607627763	4416.770300140813	10318.082832232183	4168.478877519025	577.5920398676832	1413.4138003286027	165.6759167912366
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	127.48102422122592	7.096755990539325	28.157901107602715	146.5315285950586	168.13370901491697	344.71193355241405	138.7405646974155	8.880120981744659	227.52715005296503	335.31374007191295	120.51684992796022	145.45422647462976	209.01363953565888	38.528114542881966
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	2216.4274077543723	2425.5162583257684	478.4553894619228	1663.3973222597983	671.5988935337494	1670.309958925225	762.3393143328235	96.69942697614825	6279.933591474617	6596.539382587846	1152.705798341378	797.1998817061123	2312.8778243777747	98.83194994445743
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	5009.924702275722	3145.3126953089186	14168.257510947797	7501.258499066519	3057.393483893861	7255.439339298742	4181.28453487319	783.1565125270164	10808.996277445389	14180.683960912253	3697.898464892624	1365.539760301128	2900.556989855996	201.30561715217223
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	24021.91311438639	6120.887590885335	9386.220958503984	28336.96170592245	11829.193268381205	22767.42278890737	5084.2351433244585	387.1471940018615	27898.392604169647	40047.02245670781	13223.673899339856	2571.3268470634234	3523.310155811976	331.2877855335345
HISDEG-PWY	L-histidine degradation I	9402.06049769253	4586.928950649829	2203.2013471670543	8066.317923687529	2453.560391455322	5325.246158417602	802.1219408759333	96.24951173455008	37495.22612762531	10183.7041961069	5693.901727856127	1073.5070778319582	3634.363569909968	282.7693099537003
HISTSYN-PWY	L-histidine biosynthesis	68991.3458869678	19694.33980456369	15772.164636795407	70689.00434360151	26920.89641012028	58157.1886559516	7096.688341659286	912.4556258571296	101079.7817197892	108171.57547757564	26412.689741404123	6792.071392785575	12261.783879777371	1536.635690052071
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	40430.613624704485	11868.57208144136	7717.212462645257	37230.12226358286	12112.048406235004	27471.46437829971	4994.819264147504	402.3588475100421	61626.693597834754	66217.9585253531	10821.345578187394	4079.849568987518	6346.524862001124	639.7183154877719
HSERMETANA-PWY	L-methionine biosynthesis III	44148.05678743288	12619.981520414563	7778.102840115367	41779.91107058384	12757.077521618796	28420.6801111836	4839.834185012963	394.4679318420217	68930.79692291318	71972.88299967154	10638.27523590537	4481.109518986071	6290.818890079807	702.8508207251292
ILEUDEG-PWY	L-isoleucine degradation I	6.146473798410357	0.5656156158778594	10.54942516659933	75.07858262762271	34.60082887082647	55.74930216951093	9.185921861714816	0.0	5.228935673671806	17.704799413410008	33.98357895169062	2.071901944809489	20.42767879990724	2.915668786777721
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	84001.93294487125	25181.403043110124	24830.47566653452	96902.35458333448	35114.68206647996	76347.23509178932	10083.77153406632	1440.6031644233851	154983.24297768896	126924.03965324824	35669.27150905494	8670.395301529552	18894.89559735804	2335.58869288964
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	537.5790912836839	24.07387531756201	260.45719903908724	705.8640345219885	399.84893270577993	823.4311168736878	557.6621078873462	51.73276860597095	901.2742371976587	1414.314600901526	739.3838939635158	725.6984566287477	439.1202439136826	142.10464459137782
KETOGLUCONMET-PWY	ketogluconate metabolism	242.9292995682079	29.81241893495268	88.27703654357825	399.3940415433001	354.3672012902633	642.2048739117708	330.3028533805895	17.307038171377968	400.1304685304745	1037.436046458501	736.6073155458882	331.8400151644578	676.6643775952637	78.69787662634037
LACTOSECAT-PWY	lactose and galactose degradation I	3214.015651802436	2444.8526364282	14295.639655286292	852.1163811107909	518.5859095686499	2715.566309934421	2293.8680182287603	1385.3767260882132	4645.609600317635	6207.727264271226	744.9276137703501	193.5701693434091	169.21202652994998	35.04161270549771
LEU-DEG2-PWY	L-leucine degradation I	2004.8972647692965	506.106390308491	28.27187256175286	725.4861293724738	688.5552905553501	1481.630421618961	661.121537374022	1.2077658779521736	864.8352918328105	2613.496020855813	691.6849070375409	708.8803094003155	2222.4764946884784	154.68414030675115
LIPASYN-PWY	phospholipases	13.141155175850404	4.5e-15	8.549999999999999e-14	6.089999999999999e-13	2.804999999999999e-13	4.519999999999999e-13	7.45e-14	0.0	80.8435331321111	1.435e-13	2.7575e-13	1.6749999999999998e-14	1.6575e-13	2.375e-14
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	403.6955704334954	20.876599453687128	100.77746005458934	125.53973839571286	2.757176272869807	10.824753281944757	3.124770759581669	0.0021462529558132	801.9703392590019	734.2701678700711	145.43937149375824	0.2415408466490309	237.604601774404	0.2337233289281132
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	49859.90446741636	14996.646608792746	10774.258349701844	46607.27946111383	16171.4774231973	37160.737028771546	6086.777683008286	591.4653419337443	77087.79638932375	81367.83482809448	14343.864360759682	5001.659180742661	8245.968591026289	857.5176349065516
METH-ACETATE-PWY	methanogenesis from acetate	10688.253202333552	2335.2162193670547	4007.01433652718	14245.7489019643	8890.502376219176	17878.252670993716	1669.7983061958646	102.2339532882952	25247.061807523103	11958.516694211115	11993.300656005344	503.6316830219002	5412.616154235571	497.1266314903528
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.041551243088747	125.17013047878942	0.0	0.0	0.0	0.0
METHGLYUT-PWY	superpathway of methylglyoxal degradation	321.6156173367954	16.21256101368979	49.93928079228285	272.7242324451214	640.6669858730285	1486.9198258148729	306.252693281764	11.661502684887855	236.82296339623664	547.260714618025	182.0478394571249	230.4657252138596	171.4194142969599	37.598247387820216
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	4.010725473493177	0.0013624972021881	0.0707862811092321	0.3406563777717785	6.228551066921217	42.47774368732173	336.31367653111727	0.0011027746969033	145.65529668111952	293.61937047617823	244.7332535198813	105.67337802814188	40.430731744518255	46.95801816248253
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	1951.600019462706	247.46533782660563	1833.7487206004257	6364.430744703578	1171.9023855815983	2715.1608248480165	848.7914792907859	29.679258007614997	12098.080212111792	2323.9203817820585	2121.9484369262177	349.6628149445571	940.9521904868452	152.0626465493222
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	27.4995878569708	0.7137226546499308	27.74367581044157	218.7416712029129	69.03451148633985	262.1536655029972	592.4213879617934	0.0	53.405756800821415	816.6488201474546	626.7050587334787	207.13136969200104	216.4668451744829	100.69498852813577
NAGLIPASYN-PWY	lipid IVA biosynthesis	31168.49143287349	13938.245813506855	3210.5463471301896	18978.002087827077	940.0322774145608	2020.6681051807489	772.5199475413941	248.1761060265611	78677.26175382221	46593.59694686926	2615.901563065888	3065.032400582958	2031.9478037102035	304.66725704697416
NONMEVIPP-PWY	methylerythritol phosphate pathway I	70530.18990440843	22303.42169022013	18804.179286220835	77220.53850732738	30636.39051493568	68697.39206797931	7616.670593702533	1187.341770710011	121409.01806969669	111215.29495364742	27789.8392193202	7149.606593933561	13672.010451187549	1674.888800350721
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	108724.87062572112	33018.8944581058	40469.47511786358	134587.9430717683	51385.35578784683	125137.86589998697	15919.852652640291	2492.7633187675224	212956.00768035036	170905.1625850677	49994.112487622006	10965.020643123456	25179.47228142996	3170.6710233894946
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	52106.19135173156	15572.13251676866	21519.649375168	59001.57786461587	26808.436317983156	64549.57071285288	6915.088700631555	1360.7035662877397	54145.78550373211	78330.80255935939	20692.340656259697	5007.884498100501	10303.924245473678	1229.4510129661955
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	50.785433629818485	2.2468930278336696	20.90061305175464	64.7455608593103	82.48555769104641	136.19604287984785	82.86411348215391	5.5792890727821085	83.71020883784884	97.200772309045	82.6546236473429	103.5187513116214	50.65297712107222	13.827250890024477
ORNDEG-PWY	superpathway of ornithine degradation	291.5372938146628	30.628374497713537	53.99375566389992	229.8403817100226	308.5569377966313	627.6306676569375	206.11160278684176	16.164461106218628	281.9803155469922	450.64230339646326	175.60921256751757	256.39112854030486	379.6320270023568	37.88164078831218
P101-PWY	ectoine biosynthesis	804.5297463576874	118.46589769065282	14.171856160409352	537.1088672254211	533.3282280418416	1208.5434722464645	93.72884062751385	0.0626855065626041	242.4835074081044	1082.9648663534344	164.45901525606087	362.0477582530235	2054.0949785113307	69.10198229475789
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	4511.381809195054	707.5052799668395	700.8069328412016	4048.9796533023577	1978.3981779554267	4222.508983904541	1861.7072593522416	97.6306280292411	2519.4040061332057	7038.786423612751	3960.12052580586	2016.581386236714	6011.016475632443	475.47320384503263
P108-PWY	pyruvate fermentation to propanoate I	54269.83135345132	19262.85681487304	7252.9672302349745	35774.31477057173	2770.2371437681986	5733.056003260634	1293.351310007246	462.2972753173944	88781.96747306306	70225.18555682646	5859.834327537864	4784.8700395844735	5122.133492164045	533.9306460502952
P122-PWY	heterolactic fermentation	29231.41521805336	8906.647047397239	19436.71039632812	18057.97785767674	6118.741985954802	11942.346330530372	4529.516073203415	1732.9782788379316	10545.922452031686	28577.894136930685	8789.66222144823	1610.3182472651022	2502.847071072549	134.53389969426598
P124-PWY	Bifidobacterium shunt	42062.06969037728	12051.502808437504	27323.902104461584	25072.95194889901	8953.033983786303	18474.39606611437	6518.037643437468	2256.423198319816	12230.736388709898	38437.96981522752	12735.672110810016	2036.0106883099056	3075.302922801789	160.18030329621214
