Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K00048	fucO; lactaldehyde reductase [EC:1.1.1.77]	56427.75858955715	161007.81361577634	35650.985417984666	86416.68657344145	37314.88352979525	16880.413055456498	65114.407261270666	25796.46421042205	34659.22499609374
K00049	GRHPR; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]	2.1355488823837312e-05	0.0001563275245109	2.446068701981209e-05	0.0001660366016491	1.0697211960718907e-05	2.4163393079671496e-05	1.095610683822598e-05	0.0003115553554987	0.0002112636508207
K00050	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]	10377.656089089593	15598.791882205654	2529.54670606445	11947.193298549637	2347.4793060202524	754.6542815462644	2662.23311357022	6667.318566164797	751.014549248006
K00051	E1.1.1.82; malate dehydrogenase (NADP+) [EC:1.1.1.82]	0.0001811958720559	0.0010243777503462	0.0002136407615521	0.0014613111599644	9.418309499380648e-05	0.000210070936159	9.418309499380648e-05	0.002710380178155	0.0018551744205261
K00052	leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]	112764.07978412742	196494.93198831804	78569.42526564666	156235.9457217552	79477.89912336956	21680.46483686628	96507.23887463933	62984.44554943076	50836.72431943333
K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]	109084.55234279147	194255.87316449417	81906.80324719456	156985.04259485338	83384.71624740364	22097.75986367226	98835.57654056176	58448.1996075044	52324.83866150189
K00054	mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]	2619.6348069569704	14145.48275361152	1355.081844418645	9278.875995345596	1472.808860361268	7285.89743161029	3144.2712132274155	14516.567887234509	5033.624016653156
K00055	E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90]	707.5458103202027	8268.015403859097	651.8894265708308	4380.698516049113	769.3894321672268	2384.4982523539543	1787.1590466503355	7901.622190393609	1900.096025391932
K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	119614.96468833392	200744.7289687536	94042.37840980689	191731.28364611336	95030.85665511752	31243.211048288867	105661.21775709356	75735.06808436262	60290.12875629797
K00058	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	195603.98295910025	203797.33030002005	99684.1251028388	199353.95739536991	99279.61495522303	28096.284104645863	111066.45695586588	115785.24594583976	58840.72764040382
K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	254745.0856366514	391344.3129221047	166327.08001818857	333298.6572423462	166491.1584546686	62108.733168997256	195036.35145351492	171658.81598540564	109737.06944081592
K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]	26566.857806666925	40859.82940241994	13249.980302915465	17369.27066623693	11864.723523890229	1549.1546423956156	10617.861570375524	12525.789995044488	2234.847899964934
K00064	E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]	212.7278169665697	199.77273157849712	300.68594370076323	190.15855137466716	345.06480305780497	23.78257191491004	35.42074919217875	127.04289297047342	48.7396205578878
K00065	kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]	14186.623684713231	6462.577935593118	1651.7399657140863	8432.365677389434	1466.3290184939287	1670.1371530188858	1992.0896123576165	11345.609505259632	1632.9053535161302
K00066	algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132]	2128.777201479256	22012.99270726417	1.7533066252203162	3500.8727013564494	0.0528652588712256	371.6971134834138	1900.2334722668784	2005.845914283882	546.616293806276
K00067	rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	177192.42841477232	401963.44686563406	126533.05939232552	244977.50115981675	130713.42716783068	41412.205250690015	192249.0378903018	67571.08526076729	99204.09775604554
K00068	srlD; sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	1179.6479183865492	4157.036541766696	1813.531428910734	1901.308102864362	1507.9719466865968	867.0488357248346	1506.3928013500376	7446.644890011941	956.7951767292736
K00069	HPGD; 15-hydroxyprostaglandin dehydrogenase (NAD) [EC:1.1.1.141]	0.0149437877450422	0.7704334165672232	11.91456119153871	0.0012062018283235	11.22363057339144	0.0058540445077701	0.0049891626074625	22.28976929093172	0.0106973512300588
K00073	allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]	1093.4775010918238	699.0439734695256	471.1981335782445	230.86460984776068	511.1890508623692	109.91594645249558	197.8240630753251	708.3153936009722	371.8341927649594
K00074	paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	49815.11842425945	10612.037773137115	7947.247578214869	28247.548571111976	5863.0497934291625	4847.0479492030645	20115.37301160842	47441.05858542792	5470.308186650081
K00075	murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	117796.76832456412	210953.0920764341	82854.68812341953	192007.1041269093	85406.50185435904	31014.745825984734	105412.88081388036	74079.9115027684	60065.65693772718
K00076	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	10830.921997282016	546.1851601686827	923.3427117787317	2620.3814466368112	875.9255023353578	629.8390069122761	7489.135609565206	9490.047570026432	1378.2308749637407
K00077	panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]	76214.03027205332	198920.92842331465	51770.08600118266	59674.55130135263	52729.065726969486	16331.740830970848	76170.14716106406	32828.88280173561	34594.582052169186
K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	3.849162889277083	64.51063246696947	2.607155639429757	0.8461519383359558	3.6434780742523216	0.2766907387548166	39.34677736879304	10.734775579253146	0.5056090727446435
K00081	CBR2; carbonyl reductase 2 [EC:1.1.1.184]	0.0002829428665841	0.0002742626150362	0.0002048582649229	0.0004102458464914	3.099805369944786e-05	0.0010126104710448	0.0003040170704067	0.0054102938623057	0.0042983880844997
K00082	ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]	6665.194571652239	9689.142231692756	1.7171827713827206	12078.820003851177	0.2213696106459314	151.79074084179962	2606.4615766534143	872.4856949162653	154.6877237885905
K00086	dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]	1527.525366620696	1129.7783796703438	186.10276470829905	2209.749696111392	242.7155654096657	634.0240586552743	264.111114296859	2474.513505745014	534.1137329874116
K00087	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	42699.89342520313	15406.274388834712	1909.861344937652	3913.125226918644	1603.1789957277776	666.5713054677174	2228.245214273201	10237.477800086228	640.7934541173535
K00088	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]	130293.51659145585	304699.6859742903	99891.72319726265	202423.071379376	101509.93763670928	39317.40202822319	147632.36673309072	81050.55424167856	81758.25689294792
K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]	257.0599849367184	161.80449344070428	359.893634471792	50.28750485615453	408.3058666915686	29.041323315192823	62.96564529706224	214.915253352626	65.5604915806213
K00091	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]	894.957711116401	2937.725725299794	487.3781350773827	2236.619361998184	510.533657053611	781.7566016776548	331.84186230449086	2803.1415200576994	1340.4624308997954
K00093	mdh; methanol dehydrogenase [EC:1.1.1.244]	0.0001081730806517	0.0006115486834703	0.000127542526591	0.0008723958673592	5.622686331205479e-05	0.0001254113576754	5.622686331205479e-05	0.0016180841775357	0.0011075303754862
K00094	E1.1.1.251, gatD; galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]	260.0660650418904	176.33793817512844	615.3163171579874	53.98473888865673	735.5515119948111	46.09301846898058	59.5036822452316	230.07998773194376	84.72757618933653
K00096	araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	19264.150293747087	28042.675133957226	3505.7174315949896	18743.144416926807	2793.761198825663	964.2960889819544	7322.911768944919	9034.95591591571	1574.6860563726775
K00097	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	118302.93744089927	255571.20539924345	96770.40707442664	186123.89443154275	98660.56200789857	31907.907442416647	135361.83699603405	45113.536949581554	78641.32989344391
K00098	idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]	1257.825918115841	232.29286751304608	317.46737024931883	490.6732771220787	371.8229177463616	93.17805541402254	81.18737760278202	506.4682622818421	117.03198475388092
K00099	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	119852.59757053346	196352.00996580737	92375.31176254177	183350.74050237847	93393.10685151607	23663.820339921847	101350.16296466003	61686.74768023498	54566.29424771243
K00100	bdhAB; butanol dehydrogenase [EC:1.1.1.-]	140733.91143823607	254451.12494120857	101761.0492103242	202477.13386333984	104543.68802078288	34498.5676000626	101395.9250664626	79745.6305072691	64636.750662299135
K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	163.70846313392082	368.4302521123633	367.0303495249137	3246.3447591624717	432.427732355253	25.36127905076408	139.0951561261316	910.8970436104383	59.7819532506601
K00102	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	170.03130314759017	437.1944321581264	28.95434059347517	5653.682916730794	29.835866503517657	16.897374316531394	50.70067413287669	288.82875334455287	33.47605375733283
K00103	GULO; L-gulonolactone oxidase [EC:1.1.3.8]	0.0021461195408421	191.5846382699229	0.1740874307543652	26.79672410277593	0.0004591467026973	0.0063593578791031	0.0020030477215406	746.9387635058246	0.0298982914249088
K00104	glcD; glycolate oxidase [EC:1.1.3.15]	12458.54043864248	9564.131030983564	13985.3838487578	11988.858823793336	12341.300038442076	838.294562999916	1969.552048362116	13627.70593268124	1236.2949137315843
K00105	E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21]	8.004266718023947e-09	211.0142731941132	88.68563242712844	134.73185320569152	58.000000004160505	2069.595621820577	573.6743814318249	2534.248525704862	1254.1840078111484
K00106	XDH; xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2]	0.0619430555659492	0.0600427379843546	0.0448484425158478	0.0898127652826439	0.0067862257349758	0.2216849904429021	0.0665567098847549	1.1844445395878234	0.941021398335906
K00108	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]	598.575223001913	732.4235453826026	537.4137765647564	6195.851112266464	502.7176984342896	40.19769473280755	237.2704141026654	1253.0877662927337	159.1327934855084
K00109	L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	0.0117769786148738	0.066580296352737	0.0138857615878146	0.0949791520375288	0.0061215097399237	0.0136537377738216	0.0061215097399237	0.1761634469600272	0.1205786270376334
K00111	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	79881.65052998628	80807.67947397026	40402.45463529225	106091.01383735436	41283.42125885961	16840.662973701248	43100.108914476674	67486.37450116788	28957.39791409705
K00112	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	23167.39194665274	19202.29652932861	26328.156669959106	52539.14065450197	27695.026662827528	6301.248677964628	19482.054202012725	17408.17538299001	15161.349917423711
K00113	glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]	23512.347827171725	19236.146927890743	26690.895396142976	55187.6376329702	28096.676626887565	6385.977861103878	19811.62533541801	17501.319341675142	15356.269665662743
K00114	exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	9.413102691732622	38.58935268619025	10.386999770433071	11.574883425150324	0.0214714755132314	0.0478911099924751	6.3776057062982	25.19404594842345	5.458313128550062
K00116	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]	159.7015263180159	139.6932339248088	358.011479182184	31.106306086008445	414.7720380422906	46.90624155919028	173.3618933213313	234.6066561851928	329.27824604591603
K00117	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]	145.16045742117717	128.56764556139217	360.8654974956845	27.184599686325924	417.1704502316909	25.562325093894398	52.21083840290939	143.95777369926407	53.763060828095455
K00118	gfo; glucose-fructose oxidoreductase [EC:1.1.99.28]	0.0176914936217207	7.727148745833984	0.0128091184308542	0.0256513333032994	0.0019382070872828	0.063315226519238	0.0190091947781816	0.3382880102692069	0.2687641724234554
K00121	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	1438.711033739814	1461.2596580153484	1009.8859798381972	6407.592897014537	1015.2479876494964	387.4860735383842	520.1411655475026	3186.7734940367945	556.3255736853569
K00122	FDH; formate dehydrogenase [EC:1.17.1.9]	9.3493694012898	38.35950350839877	10.353336643382455	5559.574188681528	0.0100679455401603	0.0272468011869015	6.26026330288164	24.790141572037072	5.213329756593471
K00123	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]	11865.935694522894	47530.82577912737	4550.707573305759	21382.041286843625	5045.164771931368	914.7959078566098	3995.0945179391047	7032.14955581687	1637.258844351015
K00124	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit	1019.8105864403656	30032.2557754826	2717.1046121556296	8869.309456717298	3136.0109890390604	160.51086689792967	1838.4852760729077	562.1210894596577	545.5820243251287
K00125	fdhB; formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	0.1804233508006495	1.0200103573330463	0.21272991282572	1.4550809190714398	0.0937815491862199	0.2091753072384001	0.0937815491862199	2.698824582136775	1.847264959587827
K00126	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]	9.33	40.85	10.330017700698294	12.75	9.8	0.0	27.64	24.5	5.0
K00127	fdoI, fdsG; formate dehydrogenase subunit gamma	785.2895956264132	44868.34850472272	3845.080732493831	11750.091618493472	4454.625521398118	214.94604217357488	2519.084258440684	463.4303354326336	702.7727746105837
K00128	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	34286.569254888804	29747.614754999737	19667.412922232423	62100.97450912565	19788.568286744943	6127.231932772953	26803.385165243868	37766.22088966708	14200.65015185692
K00129	E1.2.1.5; aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]	0.0390799581767807	0.0388662369871517	0.0357337604683676	0.0593444317294944	0.0043677213619545	0.1393524790193833	0.0418740516723139	0.7463920391457525	0.5926498902411441
K00130	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]	691.5217140813364	1815.4259912808968	477.1701919166534	7589.121905617729	489.9525923161749	437.2284766918133	223.57006447936985	5541.245739488003	624.0442897379764
K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	5357.0739684809305	1026.599423425678	600.9003041797139	644.6084011065388	348.67912830625124	215.24582381462736	240.37975970398628	1237.6063354960193	222.01526488615715
K00132	E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	8723.450279560364	2350.4904636637234	107.18648062699242	287.38246678739966	82.20012411333094	11.59585943353348	67.18983618484059	969.7944832488184	39.25105463181133
K00133	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	119591.05645109496	211460.2736928388	93059.26638409829	192166.84581064116	94289.9140108504	30153.77716043631	103784.62000700182	73372.17785015181	59023.64456878661
K00134	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	126297.64236753946	282345.73348809674	94879.73537743572	209673.87647234023	95912.98786759288	40992.925053811065	148331.0516768982	79567.50340894723	85908.0089861094
K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	2746.8959403778936	9119.516984469075	1139.196802179494	14291.844076617348	1289.9205764522158	2555.0607082908555	1934.7647981785512	11646.519886547085	2217.100151746718
K00137	prr; aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	139.6712821496645	147.7738373626113	337.03241877796256	53.196787457791146	402.5299535456892	25.64896578143411	34.82931252465232	310.2793481743286	49.9265736810548
K00138	aldB; aldehyde dehydrogenase [EC:1.2.1.-]	161.57338883632187	309.98644512843225	367.27264462041614	46.84886036254216	422.7244447227092	37.49354644972079	115.09633452838388	208.39650317809537	189.87998761767892
K00140	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	5222.563685077919	783.8739279345272	358.4084068053891	12168.826417935656	294.91682841292703	192.44551337891085	438.39636050429095	2069.514812303246	263.7150562804515
K00141	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	15.55574935261913	54.632372948823	11.897147254088072	13.414463742443136	3.172264524756382e-05	0.0010362806342095	22.05947170376102	29.86320654126635	10.27411905796708
K00145	argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	112184.40848371678	191699.0374997412	77940.56266014013	152088.0631672366	79076.6967429387	22355.403831309304	97531.03962455844	57986.15134491406	51102.36882132925
K00146	feaB; phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	245.6329848938227	516.551738873102	359.6357394619507	369.0055103395099	401.8074121885727	288.8963403438306	177.653636078334	959.4389420432668	275.88598291105694
K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	108745.91424288142	197873.5349797036	72803.34463856679	145072.31388556358	74461.36649085696	27992.61402728216	97037.4448060888	67325.90369586568	54261.76279632124
K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	16.544432149649133	58.702298618129866	11.958519680019046	11.666328191651791	1.859074288123544	0.1350621231726853	27.740029151924205	30.315828941604497	12.18651543147404
K00150	gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	322.47887163813243	309.8284256330771	32.637364844146425	645.4420348217438	19.28711452870993	15.6372394816903	2.9193946394552617	140.1666299691728	58.02278247438127
K00151	hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	52.17188508096522	380.4291243406496	19.055328899817603	194.745642079686	6.546896900439336	99.16545673197498	61.8404975793657	1103.061162136256	98.71056278027116
K00153	E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	7.802692071502183e-08	191.58000044111955	0.5399540818903483	26.79000062927267	4.055730852139102e-08	9.046115727816433e-08	4.055730852139102e-08	746.9000011671492	11.000000798878837
K00154	E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	16.500156395741328	91.48049460917925	11.75953031439961	18.22672148994801	0.00768604541578	0.2510793143349718	27.48038179760794	48.47095491710601	14.575796141622217
