Unnamed: 0	description	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710	HSD-NC	HSD-NR	Total
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	23452.782272143184	73519.35504113803	37118.64495384662	47002.040677712845	21818.21693339173	51151.05711856553	5240.318207963741	5057.12194089258	4788.469396800692	37117.39691238441	814.0593789041366	19286.2997143618	3606.826416344492	14550.48344679033	1907.59459036858	199081.89497719068	177544.5650207027	376626.45999789337
CODH-PWY	reductive acetyl coenzyme A pathway	1042.9365118132605	773.5025438003553	1287.0081644361856	1571.3169219793135	518.3290228096881	1160.2524033980094	95.24097773788144	306.64031979951864	370.8479314083171	558.2548663741071	35.255354306659086	829.3531809240654	374.0587957501935	666.6212222049163	39.67429515313333	10432.242396074718	24173.693680746535	34605.93607682125
COLANSYN-PWY	colanic acid building blocks biosynthesis	26499.454540211747	11485.101448156762	11283.089920752063	39985.137229961954	8157.785098663132	14215.597144928824	666.1808419499132	3556.669890136212	3404.054650094141	4723.6530491048	1092.8057636159565	11059.941624456114	4769.403439537242	5587.833132617187	697.5943017030402	401.5748262357993	394.27214000545996	795.8469662412592
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	44802.156454421	113579.7604847648	64753.74665678816	81348.09947659797	31892.61566781876	72204.15904006273	7164.016145301859	7674.014611718666	7246.769614996588	49772.6655585045	1702.94939414205	29703.54986513739	7301.87641175124	14754.85989716458	1812.3611373168992	90709.78913025523	138523.0138435141	229232.80297376934
CRNFORCAT-PWY	creatinine degradation I	107.61028005054942	152.83342455122346	31.675043763602936	134.8938784305903	84.32793475288636	177.6200468516689	4.657939198994772	68.60452993976718	7.555837099272105	108.23907428403528	0.0	40.10491375388637	138.22912762263908	55.741852186230055	3.438171570538353	115449.16392641833	66697.20509067035	182146.36901708867
DAPLYSINESYN-PWY	L-lysine biosynthesis I	36622.4286629116	94463.05029697806	53875.17500355483	69702.00528236211	29435.54710652379	64796.19290805727	6375.461126346881	7520.359130295901	6832.17831276734	42173.07318937376	1500.5586299003648	29982.426175190743	6182.766039835419	12796.123571748514	1427.0667845955654	0.0001470050822792	0.0	0.0001470050822792
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	93.77448326113576	137.39605842894616	228.3412332678755	138.51695769026244	44.385446397707234	107.65032231262084	6.121932437028485	100.2120679556439	50.12888702892347	97.35979151568571	8.449230573467984	36.08683548516969	106.80588140054604	44.28310558671235	0.7373021848689814	34.02258951852951	12.663268268527466	46.685857787056975
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	31291.360251941613	53104.441674724505	29394.544543943	44676.50657807648	17820.95422485045	37121.92552982419	3810.595996803659	6052.609385849765	4803.050453682413	27175.93519751217	1006.4897270428264	15960.386992167889	4906.763548048552	9570.86078842983	1070.2145105688426	54.81554795061642	89.99367787187037	144.80922582248678
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	22.47931595487954	62.117958394361736	138.93867753935996	26.34561245265004	43.84414707931532	32.99798229931099	0.00133834212364	214.65472862634115	7.76787114930965	81.68046937203687	0.0	55.04308737886332	0.0007009214922364	27.82266658721551	22.21207084425302	269.0870075369662	1202.8144569145334	1471.9014644514996
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	34631.97211383903	78616.78863158794	40185.985464392215	72051.77644301426	23529.05525411313	55312.64887133221	5357.646838046786	6459.550211352816	5462.461998416987	38958.61100315027	1276.3879906190095	21850.21567739312	5654.77168709276	14136.98764052854	1791.4442671081763	73981.11305050353	98762.02493018848	172743.137980692
ECASYN-PWY	enterobacterial common antigen biosynthesis	184.25177861562224	416.16865947427175	365.4411185003241	172.8495546923432	205.87096905935616	411.315434289073	70.90268437263636	443.06763136118417	200.79622448370216	281.1626827031235	36.49749653008212	288.8712244897214	252.51202388128857	164.53546259384314	58.237298763208045	0.0226439313033374	0.0318719123424271	0.054515843645764506
ENTBACSYN-PWY	enterobactin biosynthesis	644.6208844840708	1197.7409192304424	960.0025456354264	1281.771821510764	857.7855614606553	1609.9215191428991	189.04334701183512	416.1573063127133	378.63844098017154	933.3368054150768	92.9383523742394	644.5900755800701	494.9825352382532	2768.4652492969453	144.6337514877481	0.0	3.0562437943301406e-10	3.0562437943301406e-10
FAO-PWY	fatty acid &beta;-oxidation I	5821.82946313396	5001.275362366838	3323.2442375335568	5071.878370293223	3313.909611658416	4773.2055518547095	671.9900609852442	4461.726824859182	2485.108659072973	2993.111116556788	399.1218527033508	4845.832438913309	1723.5173172643358	3751.722405459285	317.8210633175065	180757.7230497547	138837.33103481392	319595.05408456863
FASYN-ELONG-PWY	fatty acid elongation -- saturated	33596.06594512564	12942.21410395028	10507.809117910308	48082.37022102674	7642.10065130057	10843.240785631642	1232.1848326852937	6102.677591937627	3643.981309414802	7685.447571278697	1400.3643753802382	13358.283239396076	6215.137261485329	7413.202444787012	750.4168818462895	0.0	3.0562437943301406e-10	3.0562437943301406e-10
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	17640.978163738888	5434.950107741893	4572.075740060855	18511.130042115736	2697.328514044019	2548.965239023916	496.4810968606493	4683.669906823043	1612.5402365937327	4221.17137777707	842.8143937767596	9574.68479140224	3811.095160676548	2447.2412858085586	381.2644337608702	3252.5578586897755	6247.364917464891	9499.922776154666
FERMENTATION-PWY	mixed acid fermentation	30556.9795104656	78032.3270224885	42899.31133351303	53278.809049165786	23128.035258994845	56197.30500775659	5213.930200745896	5173.208520929113	2261.45015521858	30681.59047205172	1042.9424018338177	10386.873708710584	4307.630342541638	8266.93514004386	906.362214276487	21977.9876131665	10840.17467693635	32818.16229010285
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	30131.112838120072	81221.62464810003	42476.65802135162	48437.38577402911	22553.17309954681	57339.012644080736	5566.313978083675	4897.866262867181	3412.62619896636	38744.20754165038	944.2730287816868	13408.26496396735	4536.704548772125	7781.820226646237	818.343019510037	5118.318904185119	2795.433277535706	7913.752181720825
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	12017.539186666969	14648.81757057664	10416.26726765843	23310.70563942844	5795.466503577524	9904.641117040515	1037.5915779915333	1849.983895794012	1424.5357929309575	3351.539185587113	454.44039048345536	8802.5375352325	1719.1704223133686	4077.4700947190886	509.011438783122	255190.60933985602	223986.24087001354	479176.85020986956
FUCCAT-PWY	fucose degradation	14899.10250738193	25175.708595624405	16647.893045197197	28621.451603539223	7625.82445381613	14738.003331643267	1632.063985429325	2404.761062902204	2088.135440123497	9611.64951428372	485.4192452979288	13884.81418386895	1729.9328681088973	4508.428359933756	556.5942749190757	3009.1465601054447	3787.69060948287	6796.837169588314
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	11931.598740355235	9573.77733697618	8406.128945845194	28863.65898191167	6680.159487864522	9987.106896758967	970.7201545447546	3939.1044091660674	2670.316298242558	4381.018392157472	531.8816486762432	14226.819427460872	2624.6807034938224	7618.2442004217955	954.8215179625706	0.1522656493547474	0.21431779303030882	0.36658344238505625
GALACTARDEG-PWY	D-galactarate degradation I	1498.9390177916732	1607.5081304231555	1456.297188385285	4863.24392568859	1270.1574568261308	1484.5563273093887	185.2051759596389	1537.7426136507495	647.6844743052335	1059.8739354146842	174.5580420689929	2651.217765287734	765.5252616394428	607.7092931880499	164.19893585668493	1.6222777503157988e-05	0.0813912674417328	0.08140749021923596
GALACTUROCAT-PWY	D-galacturonate degradation I	16044.31520150811	11724.58860919082	10794.104387746056	37143.05818296922	9927.257774682445	11918.390987158018	1308.676183519594	4962.001658201304	3647.7024775089335	5603.233516325482	693.9109346467839	18592.9825330722	3483.043088139764	10616.511960790773	1407.8601163538951	3629.173184212746	1862.4315518085552	5491.6047360213015
GALLATE-DEGRADATION-I-PWY	gallate degradation II	0.1156325581287278	107.29296048305672	19.16237528546839	0.2725251287405399	4.982942788904603	33.984883419550115	23.38605287668095	909.0781898684244	59.18815647930021	405.1083588273989	0.0173530538763068	195.90707801316464	84.65648403400299	32.35157109439432	37.64283617822955	174.4748174059804	246.65847560653248	421.13329301251287
GALLATE-DEGRADATION-II-PWY	gallate degradation I	56.49492092002369	288.4911086287446	106.72123121104602	58.71780516218573	47.0255302041902	101.59437736112515	38.59137758253655	909.219508395531	64.93756357841603	450.7975479673858	0.0173530538763068	241.5478874679045	117.52096806482533	68.6316803405611	46.46217562639499	25510.060266164208	19452.152119885894	44962.2123860501
"GLCMANNANAUT-PWY,""superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation"",18203.60084599011,68443.4118986457,34567.38855996612,44002.0192026643,20816.321094720675,52050.24186460271,5026.0726647642905,3470.191327582465,2615.510591862228,34470.79105666234,657.2577289291637,14089.33122985604,2526.7365483835297,5861.164017314085,791.2361210817936"																	172790.24745834808	164512.34086893252	337302.5883272806
GLUCARDEG-PWY	D-glucarate degradation I	1520.3114585116966	1772.4504828705662	1602.279993990871	6691.508584299517	1374.0293333951925	1505.4281132474457	193.75901748901296	1763.099486799241	855.5922662867101	1194.9242749860773	193.3766391029216	3655.6107874101535	880.6039148725874	4170.715501581479	650.6115462427829	1.3811186446492398	0.6705086505873937	2.0516272952366337
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	1498.9390177916732	1607.5081304231555	1456.297188385285	4863.24392568859	1270.1574568261308	1484.5563273093887	185.2051759596389	1537.7426136507495	647.6844743052335	1059.8739354146842	174.5580420689929	2651.217765287734	765.5252616394428	607.7092931880499	164.19893585668493	218890.37043199403	195386.42890768548	414276.79933967954
GLUCONEO-PWY	gluconeogenesis I	40659.82906913187	33963.80844103799	27493.80858129233	75681.85583468186	13311.312431225031	25264.214949815032	2144.1351571329938	7102.0940942292	5777.318223437746	12027.950116273323	1685.2664567381014	24163.64584669518	7176.411400716219	12310.754343701014	1380.7956165651476	1.343001906530207e-07	0.0143398378783136	0.014339972178504252
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	5755.270740098795	706.8748940322151	1233.5514161819142	8970.361619708015	476.56528480690247	930.6720831126618	96.66746963823933	466.7342573806037	373.656947849673	1158.374540170032	157.86275760241705	460.483177468984	240.64504355277728	989.8449715565032	313.4067386332235	2749.421364218322	2119.290109821154	4868.711474039476
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	12534.170780760884	18414.177665608426	10382.44517328051	30691.15254184287	8794.410609123182	13512.63723116432	1379.4202942256568	4392.185164713803	3038.6647082251784	8687.274179920087	536.9595250782768	15835.249290553373	2649.752523952808	7445.568656405646	902.1401631173356	0.0125853134276395	0.0206619961829788	0.0332473096106183
GLUTORN-PWY	L-ornithine biosynthesis	32794.20304259621	77306.25165706025	41613.31676492313	62485.75012734936	23077.485730967983	51653.70201488493	5186.997363677504	6253.66504440104	5560.707843735775	37567.08143613587	1238.9527901636393	22804.19823546964	5334.269270210415	9064.614151075237	944.9873764523207	399144.0683884008	295843.38027226564	694987.4486606664
GLYCOCAT-PWY	glycogen degradation I (bacterial)	48197.90907460272	122999.59306196951	72570.1704869329	90584.2234946526	35762.04013641495	81630.40506057102	7845.545952293349	7878.733784525196	6467.840883197851	51911.95061838214	1941.5712982736684	32192.74093612121	7925.925641467545	18599.640787049186	2437.7337840611467	1193.7827001934456	1172.8954930247392	2366.678193218185
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	46652.720988553214	123826.99576100896	70297.49493520842	89127.60788310888	38196.06055063743	86573.31879514351	8249.89536601373	8376.216800037226	8335.186497177929	54948.39641438207	1772.4594023706836	35181.502370113005	7391.208538570985	16340.66922431301	2141.864020472244	1.4902600592103203	0.7830052264787322	2.2732652856890523
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	1959.6445366373189	2701.276746656696	1615.7969652517338	1024.8460816696356	934.3866964954246	1952.6923340748133	262.3150164530111	845.0895493507708	263.1463642393168	1240.0196891585765	35.78597477911522	912.9479883896392	537.0260046323655	1312.7828553442778	93.73555852198338	2798.2189747927723	4566.624240355258	7364.84321514803
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	42244.59425948047	80904.96931636699	55398.45739979795	70887.91142187222	26901.282686286897	67466.66229006909	5082.903673187994	7410.598584719237	6189.794865288583	22849.178941211147	1614.5684819081237	25926.59258996093	7409.651995395185	12953.736573263312	1278.554950759858	23550.87642576404	50901.876405588504	74452.75283135254
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	14230.13572060283	12776.286400001993	12173.229089856375	34378.34658129135	9475.182649313803	16701.886217968076	1366.8866388052652	5800.088715581615	3242.831708502022	6414.786783780997	776.547144858213	15453.15252883724	3944.329304819451	8066.212702767992	883.995651445004	53608.02150896388	86003.65599406214	139611.67750302603
"GLYCOLYSIS-TCA-GLYOX-BYPASS,""superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass"",1653.236726180361,3086.6718647136217,2642.6506265095463,2104.504051048486,1487.7031006217192,2699.235765339476,607.2888995498779,3388.9465718972697,921.9469710032132,3499.1154050430364,326.7068699408891,2591.786483625203,1228.500595911857,3116.708675162873,359.65646919367043"																	2749.734933633161	3525.138672729127	6274.873606362287
GLYOXYLATE-BYPASS	glyoxylate cycle	3019.880266316576	2869.832458729228	1837.644754466908	1219.196257501162	953.2876422339142	1953.96679955692	258.75038854252045	1850.9435444109577	501.2788851458088	1579.633301036493	163.27409990141294	1253.8313538115162	912.571121020756	2311.628793503594	210.50088345927605	235581.01153486443	201391.48882454968	436972.50035941415
"GOLPDLCAT-PWY,""superpathway of glycerol degradation to 1,3-propanediol"",3602.341672173048,6279.72498109531,5996.96585896991,4495.909384300411,3109.525728129534,3372.497611803374,278.2151162751135,467.8993743224332,978.7573191906536,435.7322551041392,130.5430044845383,4194.010727780582,586.9662577278716,1413.6639778567514,165.67587179046774"																	333941.17671877897	244168.75580403407	578109.9325228131
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	199.65789481365704	371.3462727374257	325.132942980094	146.53150679028894	168.13375446603823	344.7119630472337	60.14795675688004	122.6630164456034	111.68347363761993	154.841806399354	16.82204736345241	120.51684983198022	145.45419057952694	209.0136566242216	38.52810810918599	28749.471973923875	47482.57013214554	76232.04210606942
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	2865.74430957468	2507.477983019788	1648.3845530251913	1663.397199896854	673.7563127479415	1675.6130306579305	283.69124454997825	1409.4441798581645	388.2356272918956	1221.61557612206	105.51678541541231	1158.660969222331	800.4169215604004	2330.344016474189	98.83195055401364	2069.12042306836	1758.1782787348334	3827.2987018031936
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	4229.306187872634	7601.719137554931	5475.5542999897925	7501.255495092269	3149.169829745857	7460.485646048093	864.0026153443287	2660.277401156119	1819.619558641163	3452.8148270508627	210.4255660124988	3697.892324639295	1383.8893063642247	2928.078984708926	201.30561712607343	271.7024795054909	132.8582905761424	404.5607700816333
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	17509.854225945237	20289.09191740517	17409.87905041385	28336.915090049217	11860.43395812069	22804.517413590624	2096.2533470646777	3391.0672478283504	2575.824774261819	5956.411086173299	655.2259178777728	13234.895566188356	2577.8261395426	3527.897246633484	331.28790784016024	168600.89151250053	124491.14921284914	293092.0407253497
HISDEG-PWY	L-histidine degradation I	3889.278901225704	4738.566716089286	4164.722137363362	8066.326949514427	2453.565109760426	5325.2521623649045	501.6306089375135	2395.7628772298567	684.7308651056386	1364.1923166532365	135.2063291431363	5693.904931999144	1076.1496248128817	3634.358906670074	282.7688675389844	7714.7960932086835	19645.49095824808	27360.287051456762
HISTSYN-PWY	L-histidine biosynthesis	41007.52919601159	85881.90004247094	47294.121085651066	70688.94727814554	26920.87034654396	58157.17220879941	5875.768699618852	6796.470594506236	6485.7415133583945	40640.32320160748	1635.2287575809094	26412.667853116185	6792.1974203913405	12261.783730782932	1536.635696892547	605.2199999999999	561.31	1166.5299999999997
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	21500.75151415077	26169.45920437258	17351.510784595128	37230.10837651002	12115.994950189774	27481.22693743488	2531.956127670501	3811.005615969115	3046.273136774497	13312.947127103076	1042.8873834478838	10823.338282797797	4081.7255829160335	6348.613574749559	639.7182361697759	15731.247398964499	14963.622760228776	30694.870159193277
HSERMETANA-PWY	L-methionine biosynthesis III	23827.457264775927	26594.64769290601	17872.2976450194	41779.89781733092	12757.084725494358	28420.68971241938	2601.2022931408032	4481.563623377572	2068.504474758311	13559.85361962335	1164.058973533477	10638.275473038662	4481.271783058371	6290.823665841554	702.8507336862903	4577.764905461467	7514.1804328652	12091.945338326666
ILEUDEG-PWY	L-isoleucine degradation I	44.275277773703394	22.16815797205649	26.883728888495373	75.07857762884517	34.6008393947267	55.74931567909035	3.955562618480364	4.096984328199095	6.4043722285806775	29.19673836075569	0.0	33.98358673512648	2.071902037437018	20.42768249665032	2.915668596226568	459.1137702048166	1116.3848703833587	1575.4986405881752
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	50347.06412515236	110253.55831789484	61814.375389852736	96902.28140233696	35118.82250806903	76357.55758419934	7760.710490005796	10340.852590004177	8638.146943740103	52112.81145581564	2028.6186399951723	35670.55761507261	8671.225978214212	18895.89059441232	2335.5888423831634	199660.69501068402	156592.47781654555	356253.1728272296
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	578.7007368164119	971.857905192638	895.0780708156918	705.8640341158174	399.8489211537439	823.4311205509416	110.89173815594532	1314.5128321615427	356.102809536354	918.4941744132988	106.69090865997345	739.3838845903533	725.6984660956477	439.12023642707504	142.10463778837632	13858.821741537655	16120.044374856052	29978.866116393707
KETOGLUCONMET-PWY	ketogluconate metabolism	326.4242936019318	841.3272508674993	652.7225378798495	399.3943522506564	354.3672890636332	642.2050801934291	101.53824798851592	758.5239770172528	302.10355708642635	541.3438368296922	32.78411882164443	736.6074276723239	331.94430690204734	676.6641803768134	78.69765661377342	151.0276723927219	515.8172736639165	666.8449460566384
LACTOSECAT-PWY	lactose and galactose degradation I	763.9815521502281	2125.730398523035	1864.5401143869703	852.1173998579449	518.5858061200823	2715.565507450844	248.68662047776667	594.325979929154	194.05886909670983	998.7431170066676	36.84213385259095	744.9284623000356	193.77271681352505	169.2126628799771	35.04174738220194	0.0727626161050321	289.4437323872896	289.5164950033946
LEU-DEG2-PWY	L-leucine degradation I	2574.966656674576	2616.079603376433	1400.1334602453178	725.4858648817287	688.554704756552	1481.6294014440923	223.05360577568143	2090.064129419019	302.68400173662013	1294.8072186088762	108.83243585829744	691.6849284944867	708.8795086878326	2222.4755368399533	154.6840725229553	1.0586974949633658	0.0	1.0586974949633658
LIPASYN-PWY	phospholipases	3.59e-13	1.7975e-13	2.18e-13	6.089999999999999e-13	2.804999999999999e-13	4.5200000000000004e-13	3.2e-14	3.325e-14	5.011748689287454	20.684134451282617	36.388192501711735	2.7575e-13	1.6749999999999998e-14	1.6575e-13	2.375e-14	486929.416202662	311648.24922186445	798577.6654245264
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	291.3327317033283	2.961310015798851	3.028897860803521	125.53976475289652	2.757186562735176	10.82477393263949	0.3221849981693686	101.2826789578303	16.53733423039961	2.769933925419789	0.0088750533341586	145.43937933746255	0.2415413661859836	237.60460710892303	0.2337242051687652	7120.179088568778	6333.177075453107	13453.356164021885
