Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
ARO-PWY	chorismate biosynthesis I	111073.52418492505	148753.3179774711	66392.51409632916	131530.53700645652	42775.8032235473	105965.05393601954	60795.2788149861	6682.198166850115	7422.274731708718	6910.03992380577	46257.72088885601	1644.985207914002
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	131663.6247599795	316615.01845984225	103791.13245809128	208553.9934858049	29758.389823432328	88171.29510403666	45844.66760219038	5745.154577307099	4819.370029742093	3878.910241080601	41161.666639019226	1282.9406658703083
AST-PWY	L-arginine degradation II (AST pathway)	172.3622571215934	179.90986386011178	394.5091019469196	145.9546186428486	139.6749852382708	414.34677139653024	368.9729418953157	57.13108558054262	254.58711277768185	102.82946223778866	341.75822137207496	75.57544734987253
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	89698.66153138474	95035.01281098304	83530.38284962492	150502.6896803505	18975.66462523376	5503.757009833205	4916.515743097187	385.63901691532254	3899.045915052424	1127.0196613985495	3060.1580998313807	889.5335127755599
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	136728.58391407778	234229.00477775917	99714.2417021647	192486.62391977716	49350.465084487805	114664.18026937474	62730.04689558043	7878.596414919543	9109.393566864292	8187.193329917611	53950.056661084025	1909.4405215563727
CALVIN-PWY	Calvin-Benson-Bassham cycle	153034.0422961117	229345.11299527696	107067.9031677383	217351.73428827763	43544.96593064783	73377.01207526762	54263.78315611161	5084.439895058057	9668.869771350672	7984.926393723565	21683.37721887915	1981.216320644732
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	33.571360231287734	130.4641440106454	24.360442972469706	33.30262710993652	153.25125831582872	660.2387936404017	334.27330268168447	91.7740455376495	1189.5314961649635	103.40856565247138	772.2043413158552	0.347178484957536
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	1.993870697620148	88.40872279003376	0.3779517907081331	2.4107907595655127	5.3708864698368135	2.899923193844203	3.3579915785033743	0.4692472870184135	0.4861565049431244	0.7620778953928513	12.19017251548491	2.135722805510263
CENTFERM-PWY	pyruvate fermentation to butanoate	7904.689170081023	3308.959454402551	3457.358012473376	14062.154420448303	7255.947227098834	8792.833639641754	5982.679508874267	1287.0541222992929	2357.001893250489	2618.1966781848446	8232.738818956093	437.37028092372327
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	8.69549235511947	158.35388600542828	4.383537996052387	7.787650773064277	47.15303964612144	24.96120219817065	46.00485163028167	21.09943901617997	56.10226774140322	44.31583969666335	95.60925749838655	4.662663337363815
COA-PWY	coenzyme A biosynthesis I	120694.27394671868	227372.40180447715	104081.50783766648	193296.70242490945	40038.71646991621	86611.87253003973	49453.551926473534	5908.071180580203	6358.839197455071	6449.596940221772	39221.12554125596	1509.7855631307496
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	66907.73164694018	141980.58689050408	60316.69699902924	91002.14405398216	23440.949055070152	73361.37252835334	37065.90465121312	5240.308956984462	5057.120278518303	4788.465646017567	37059.02804923072	814.0692017592319
CODH-PWY	reductive acetyl coenzyme A pathway	1032.2334283509094	27781.999234519142	2356.5431886824167	6661.820523934384	1042.9306484004042	773.4967106819954	1286.99309127609	95.24094114793544	306.64024091579364	370.8477980139942	558.2485482068579	35.25534886114829
COLANSYN-PWY	colanic acid building blocks biosynthesis	44806.33992108375	137753.97880448884	51173.65035631012	99534.40403739146	26497.166420943013	11484.238222338205	11282.2453751721	666.1808840170237	3556.671918931035	3404.0620812989296	4723.361176233108	1092.8112888299588
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	115879.94429343152	160088.2284571573	70831.8716097222	137743.95659579508	44802.181425961615	113579.79716303434	64753.77230868709	7164.004528459857	7674.013857739637	7246.770471326826	49772.657337685	1702.960630304965
CRNFORCAT-PWY	creatinine degradation I	1.3929424926710012	64.26986693229148	1.6422616086888815	8033.135947626375	107.61024803489248	152.83341305656742	31.675020079348037	4.657935521314673	68.60452635225995	7.555831307278537	108.2390455371551	0.0
DAPLYSINESYN-PWY	L-lysine biosynthesis I	83384.16724726035	88766.54471478912	20104.117288559355	72699.61089330736	36607.2138506797	94295.47029896884	53822.07639386556	6375.450747388642	7520.357498890081	6832.179670204867	42105.51759836092	1500.5706724251256
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	16.971792240549807	60.799361666963954	1.9558425839259612	7077.367841079799	93.77457490784302	137.3962486227262	228.3415534402592	6.121940008350175	100.21212634781956	50.12895740184788	97.35980272330788	8.449239271144306
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	82692.25356646559	250470.81275439943	82005.64946067086	157553.3566103222	31272.337542833146	52754.28061436444	29278.39995654797	3810.5927849217487	6052.609129849515	4803.04441703477	27058.697770943378	1006.4942692323727
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	15.24309386405053	37.07305885898607	3.363371002962686	0.0032127903677448	22.47931602305471	62.11795837628231	138.93867672762173	0.0013383411440522	214.65472864176928	7.767871144912177	81.68046939473403	0.0
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	152304.92920253202	432486.5059518932	102743.84704737776	227506.48167457423	34584.62195837388	77960.41640181604	39968.06079941997	5357.63908757809	6459.545857787896	5462.466716400472	38793.74787553993	1276.3974755012046
ECASYN-PWY	enterobacterial common antigen biosynthesis	359.8349061775962	245.1199214478722	828.3320787296427	75.02495197504952	184.2515557892147	416.165311690524	365.43792135526814	70.90265236649671	443.0671469627512	200.79621373296823	281.1602237415248	36.49749961836259
ENTBACSYN-PWY	enterobactin biosynthesis	2175.776421048084	911.4035587745226	1951.7394576759648	324.425299511796	644.6091526014357	1197.712366166503	959.9803355909436	189.04335222431655	416.15735202959166	378.6384856032755	933.3089783098152	92.93938360146971
FAO-PWY	fatty acid &beta;-oxidation I	4920.479837505143	1862.781115463804	2071.9050305658598	6005.8609342587	5821.846981625215	5001.279428560627	3323.249084291942	671.9909707813915	4461.728106105918	2485.12077750699	2993.112056782189	399.1239389236024
FASYN-ELONG-PWY	fatty acid elongation -- saturated	132034.59845496688	284694.16414730536	114975.92612206044	237754.3536021114	33577.76669813755	12418.007718522003	10347.631428609582	1232.1763191711846	6102.680239748808	3643.973449288597	7502.355514411843	1400.36955483264
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	79925.640885349	46628.20204299269	58091.09193873618	132239.67569283026	17639.73999505682	5434.701875367488	4571.921418001769	496.48168531838814	4683.672629009091	1612.5439328204343	4220.854515122567	842.8181281553987
FERMENTATION-PWY	mixed acid fermentation	80697.76144917069	91019.00049424646	13566.130211964844	59715.45933079406	30507.285073461146	78016.62525519238	42893.66814501862	5213.920308271082	5173.205843574525	2261.449912233025	30677.44759124002	1042.9533843033098
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	101902.6001629344	212118.2697693249	93519.75198436386	177121.75858483187	30121.01048276876	81059.04121246195	42425.126437491606	5566.309097346911	4897.865844046254	3412.623734541415	38681.30226625945	944.2759799191616
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	36731.729550528864	13312.190653901382	25459.787064182005	13714.391421940743	12017.539560549863	14648.818490643382	10416.26839896545	1037.5803257558646	1849.9805793636804	1424.534771771149	3351.519742476351	454.44351999022615
FUCCAT-PWY	fucose degradation	30862.41303504003	6276.655637796711	17506.475479625926	6691.564457211483	14899.108455781412	25175.71356996468	16647.909111641624	1632.0558320343127	2404.758289698545	2088.134377151004	9611.64247976784	485.4259452035087
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	81596.35941948883	125297.35586586368	49770.77778119541	99601.81009693048	11931.61957631279	9573.782227744445	8406.149561806818	970.7161792042282	3939.102599413603	2670.315472430686	4381.014467653904	531.8851021271323
GALACTARDEG-PWY	D-galactarate degradation I	8326.357969963155	1176.6578768541522	1336.0163213760582	3104.917741806016	1498.9403573100224	1607.509466290757	1456.2989198919947	185.20502803287832	1537.7434057080598	647.6855604321919	1059.8750751572734	174.56064588552437
GALACTUROCAT-PWY	D-galacturonate degradation I	88956.45632857703	153471.31076145062	53006.37509823938	104180.94629220372	16044.337839490032	11724.600885803997	10794.142007961682	1308.668939967833	4961.99876744707	3647.701578656935	5603.230097707816	693.9163304737365
GALLATE-DEGRADATION-I-PWY	gallate degradation II	0.0107691570280567	2.6226999326159226	8.98373458572156	3.7798246574867416	0.1156327875524477	107.29296191834054	19.16237511141801	23.38604986885885	909.0783696532546	59.18814076508836	405.1084490189097	0.0173530604844308
GALLATE-DEGRADATION-II-PWY	gallate degradation I	17.85685792364913	60.41226701910453	25.24804267644266	16.75584767793009	56.49489991172624	288.491119005467	106.72122581248608	38.59136939187808	909.2196882362616	64.93754466304146	450.7976596502015	0.0173530604844308
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	45391.51632275539	63285.2522686093	8103.516019019453	42006.82512887729	18203.37915161075	68421.732688988	34561.97380232982	5026.067706831539	3470.192352987201	2615.508581011094	34461.801827052324	657.2617133705678
GLUCARDEG-PWY	D-glucarate degradation I	5024.493046097294	1176.6578768541522	1202.2220793987565	6107.086918619955	1520.315990738036	1772.4511396645653	1602.289606266002	193.7588838199304	1763.1010635150487	855.5927227335077	1194.9256982383404	193.37963145049045
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	8326.357969963155	1176.6578768541522	1336.0163213760582	3104.917741806016	1498.9403573100224	1607.509466290757	1456.2989198919947	185.20502803287832	1537.7434057080598	647.6855604321919	1059.8750751572734	174.56064588552437
GLUCONEO-PWY	gluconeogenesis I	138909.45390189497	271267.9220409966	113293.22348159368	229954.82818165745	40645.16382196164	33940.68348084261	27479.707671262586	2144.1308538010976	7102.09029868351	5777.324665087711	12021.752895086212	1685.2761643841234
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	5383.471531149015	1150.8620193828287	21669.86021469178	32855.19909816611	5755.172225902496	706.8705024225999	1233.539352207261	96.66746158781967	466.7342618566016	373.65695661273713	1158.3499010853552	157.86280880494755
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	91763.29683807702	130271.48166332747	50457.742457336215	109400.53782949295	12534.190738317422	18414.19515422957	10382.46358334898	1379.4191866842452	4392.1835301482615	3038.663581110884	8687.273940646633	536.9628442880423
GLUTORN-PWY	L-ornithine biosynthesis	90684.81458852784	186569.3596389729	70514.28577788068	144932.89297687012	32794.227239406995	77306.26004557974	41613.33098838267	5186.991821777395	6253.66415082475	5560.708643231499	37567.07482277661	1238.961915656028
GLYCOCAT-PWY	glycogen degradation I (bacterial)	141635.92080360808	213183.78532010864	104734.16411502374	202117.14816334532	48190.08498794447	122865.41975466916	72527.88162614545	7845.533415509625	7878.729828771242	6467.836738945165	51862.39459945418	1941.584041375317
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	102441.14035832464	91988.83603574964	25337.177377759814	96743.82926084669	46647.55808795328	123718.18903537802	70266.03039343472	8249.881152353653	8376.215782343612	8335.1850360661	54903.97071108756	1772.474414790236
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	574.2566904448963	1000.7110037177688	1330.6543569052246	8153.408085487358	1959.644498462328	2701.276740207546	1615.7969742653247	262.3146967101363	845.0897198168458	263.14647250643407	1240.021026436809	35.78597777271813
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	142575.97199424743	264062.6426961623	108056.99882336865	214157.46964514625	42212.18529032916	80141.98342412333	55226.59743142205	5082.897967263421	7410.5973322492255	6189.800978249943	22351.560524411427	1614.5760031917312
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	50905.07304870596	93111.65097067769	12815.351756865392	51805.96773640064	14191.64691587281	12125.786792497696	11997.744418573942	1366.8854603496773	5800.085216530002	3242.833264631346	6210.673039367061	776.5505313373079
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	1126.7039609810993	1340.6914616768647	2368.9445555885204	497.4280004628122	1653.056870448447	3073.1901677013	2639.918422168404	607.2884448679762	3388.9458634113	921.94688657656	3479.7701497911203	326.70723892374986
GLYOXYLATE-BYPASS	glyoxylate cycle	614.1278984345265	1008.2738357593385	1395.5278176065417	10746.409662937813	3019.880412648511	2869.832481180164	1837.6447988115656	258.7503625095546	1850.9435687288724	501.2788910876888	1579.633305897421	163.27416266461256
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	2803.7941277707696	2085.469487927447	360.66355964892216	3567.3083736935646	3599.027903611652	6253.922281479359	5987.146680279026	278.213216049086	467.8963209673342	978.753353435934	434.3104880184104	130.54301787717156
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	154.0098244278419	157.32628569409292	371.2785859617122	38.24399374243262	199.65789487225717	371.3462727429187	325.1329429744247	60.14795674954684	122.66301639860092	111.6834736031692	154.8418058521007	16.82204736345241
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	3569.0700881881667	42923.280947837855	3892.097177936305	25387.629492616343	2860.845077754069	2494.117408083628	1644.4492513294272	283.69115014596684	1409.4442338773245	388.23557544492144	1216.1507990422135	105.516814240981
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	13450.207703376933	83374.93231788665	4018.4973046932273	29130.100411208237	4208.035666897686	7362.583351248723	5389.867696287015	864.001714778756	2660.277602728025	1819.6294546572612	3367.284143032881	210.42572068354053
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	21176.82738645405	30328.31824159552	7511.079746765433	12557.31648776118	17505.78166967238	20253.19512742571	17397.419196723946	2096.244192190933	3391.064358265002	2575.8282092021363	5768.80378630769	655.2286594941298
HISDEG-PWY	L-histidine degradation I	47344.29161227857	148147.60586788747	37674.78053512462	84609.32525256155	3889.266285335481	4738.5950105267575	4164.729348139172	501.629942209297	2395.7589160056827	684.7271353892307	1364.1924523373398	135.2054589369012
HISTSYN-PWY	L-histidine biosynthesis	117214.71973349508	216143.3027396034	85254.99813882979	163657.86751817813	41007.55376867336	85881.93399189283	47294.1513800637	5875.758841930022	6796.470646310273	6485.742886130306	40640.31524320441	1635.238471532792
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	54073.99746897852	55301.12035625128	47298.95414505988	87517.55081760566	21499.003057909267	26164.675674897902	17349.320289301704	2531.952022774026	3811.0040105281696	3046.2640304007728	13310.514487258411	1042.8926876523633
HSERMETANA-PWY	L-methionine biosynthesis III	59314.82071624048	59305.19599782082	52788.42121267651	94694.51494308333	23827.447127496736	26594.66267534765	17872.304207875513	2601.197773890951	4481.561536255203	2068.504550195093	13559.89094423221	1164.0649615061116
ILEUDEG-PWY	L-isoleucine degradation I	1.177859082611873	6.658178731418512	1.3886824737844132	9.498120143988595	44.27524528061534	22.168139534198147	26.883704187454708	3.95555951523071	4.096981115005065	6.404367211489309	29.19670977566468	0.0
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	145819.6773978605	248339.82519146148	103589.29386412766	202226.71572227625	50346.20148843767	110240.18840102416	61810.64826858996	7760.697796083944	10340.848093281871	8638.144581562347	52106.56387862903	2028.628333751221
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	1146.4949733469714	792.2767546391792	2693.4077351441856	248.34478818525557	578.7007534820668	971.8578898811857	895.078063086748	110.89173317023663	1314.5128185023011	356.10280573731006	918.4942405766832	106.69090903830214
KETOGLUCONMET-PWY	ketogluconate metabolism	479.9341269755228	322.26482365676696	569.1216131308087	99.98049085011388	326.4239628318221	841.3273483953759	652.7224455151525	101.53777091990176	758.5223487754207	302.1035410264299	541.3431758373592	32.78450668471023
LACTOSECAT-PWY	lactose and galactose degradation I	4216.903832942041	12552.290522859405	1452.679407885804	8832.251559789258	763.9815062039107	2125.733195540929	1864.5420731955635	248.68648035690157	594.3261768013477	194.05883942197863	998.7436019202896	36.84212958500401
LEU-DEG2-PWY	L-leucine degradation I	206.12710208834864	1218.5340441248786	40.80490309114408	6479.430176331474	2574.9668087189407	2616.0796159109045	1400.1335355946464	223.05359667769216	2090.064031140466	302.68401821460475	1294.8072182172716	108.83278488851305
LIPASYN-PWY	phospholipases	9.5e-15	117.32039857131466	1.125e-14	7.7e-14	3.59e-13	1.7975e-13	2.18e-13	3.2e-14	3.325e-14	5.011748641811635	20.684134381554266	36.38818801097762
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	576.1945503135993	467.5932209995751	1477.4355640021167	172.2030939684238	291.3327295088176	2.9613089088599835	3.028896557065861	0.3221847644865523	101.28267851530276	16.537333913080694	2.7699321650167086	0.0088750636396819
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	70694.91359133496	77605.39093748528	61118.660327766986	114623.135256127	27477.618501981928	36981.8151391232	24073.712194654887	3437.426559612657	4739.744856439796	3825.093559584918	18570.35760761896	1251.5758122772577
METH-ACETATE-PWY	methanogenesis from acetate	3166.983628688101	24091.744442133197	1035.3906192785942	9066.830204126976	5449.91089369443	14306.335526424273	13318.862142879569	1286.8985500212898	2624.316625720093	3717.225633538679	2351.3560289360357	104.70662907387648
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	0.0	0.0	0.0	0.0	0.0	6.923483308421975	0.0	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	superpathway of methylglyoxal degradation	242.23849831544229	305.8348121093264	608.7053640427774	146.22439514074023	396.6107345933644	1446.6762242605544	873.596657880623	162.1784869185566	161.81206340971062	140.50526938712423	717.1580676508855	27.91130025363007
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	0.0134614461748314	3.278371942600814	11.229517704721015	4.724767454328703	0.1445409378221215	134.09285586905193	23.95195020858013	29.21445685020593	1121.075171726068	73.91971734158656	505.3238351346157	0.0216912996354826
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	1891.9066689535416	1295.501333785024	1385.183328425136	739.2354969484093	1539.4306523197708	2101.803213278512	1668.4373978952522	211.5304227789732	1298.2053793950276	666.4442270744054	1120.7457049688144	72.94955499062847
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	34.7269702840349	8.763669424858655	25.17357428156035	13.382094890352398	93.78574384075948	467.1334167295417	311.7467520108861	111.17138757229571	1432.936651265795	174.67911580291005	886.2143104867953	12.09226539064784
NAGLIPASYN-PWY	lipid IVA biosynthesis	86492.05503368968	204943.174634173	97080.13054022827	184000.74522229217	14464.722099440103	2892.0842946365183	2934.721878749278	170.81248648826735	2291.444508209142	609.704707604884	1866.7170630841947	697.8146104541922
NONMEVIPP-PWY	methylerythritol phosphate pathway I	129282.65385511072	212757.8873982695	101318.46100395091	199270.086218956	43371.1118094994	106589.73367336892	60194.24227044715	6783.296776746498	7090.412061248091	6644.385292696138	47416.6916754796	1660.9284071825236
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	191207.49259879364	244265.60138213757	129420.83686036832	256474.22881590872	65795.09282754033	186729.48315251616	97885.15984702592	12927.694858641646	12117.822282752995	11145.575890420392	90108.48056081453	2678.7232489486382
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	66191.85687635609	99298.24022885256	20571.056580867	82831.4964862127	31416.825700341524	92152.5564380128	48247.66343084181	6319.579195206201	5557.782531983364	5739.109049221889	44677.00191618275	1190.4505023388133
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	96.2772417187813	74.18932275151936	263.317466675742	20.271247376111173	60.17070070212294	115.79449880278192	123.88942263987936	26.003572155447102	29.61562947267902	57.84020470677551	219.3267871911681	11.24189331149895
ORNDEG-PWY	superpathway of ornithine degradation	264.9181315367986	294.0832343795081	601.0044666504351	106.05970129334612	733.0938617326649	780.5022006692948	541.2419052589646	89.66458058924128	139.39867316382683	144.17801011705748	208.58106524481747	26.67649337974453
P101-PWY	ectoine biosynthesis	31.34618874811105	508.2016559509037	25.366582935099	4317.216668119804	2391.265337928606	1854.9552171180924	885.4113359157102	114.29059778703196	381.0235296930422	92.2490480289658	262.4958171569098	0.3230434765344117
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	2210.6031971057705	2785.190799183235	3904.216585804471	829.4956529500049	11569.708586321489	6668.183955680095	3933.479781112044	507.1638646895982	4336.286787465956	1180.0004646992504	3641.24388334445	500.07559441212265
P108-PWY	pyruvate fermentation to propanoate I	125092.33772856362	265353.78391174047	113261.0264547709	216475.47339055012	25488.350774454306	8100.853551951409	7141.482592001938	443.29980147495326	3870.914721250601	1431.8816573636168	2974.0078112577257	1076.6158941325125
P122-PWY	heterolactic fermentation	32107.916031393277	47275.37002686459	9442.93030482435	35967.581347611704	6935.418489590354	5432.136390639033	6172.179515893218	671.6379892722274	1362.7801831763204	2024.6760510843385	1352.5498852056842	426.0760685752446
P124-PWY	Bifidobacterium shunt	39645.78073088492	54739.08509839074	11149.955765230854	43728.74331175072	9058.595006964732	7339.907792579599	8752.435948939437	949.7210988580192	1620.2127005104912	3817.9990930145727	1731.15236310801	580.2788583126252
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	3935.099987323152	2357.191975433427	366.2153771524869	4299.686090034788	15677.555537529495	6229.947171230247	6499.413193473993	1272.8625616287025	3209.010559221241	3510.677619319955	2292.2675752429154	401.6035829796123
P161-PWY	acetylene degradation	56037.328841110655	55105.02510901442	7230.074669942674	35241.64516976264	28072.844153411967	95073.63760481622	55182.60990661357	6415.591598636125	4593.76693767419	5293.238388510326	41471.34235889898	988.3565814959804
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	2176.788951473964	2125.4830271419432	327.38016330877593	6749.686242851088	4050.495672811884	2434.43772070582	2892.059614345643	362.571420433533	784.8886811959101	1387.633223195215	1343.8046741701644	192.6013420798161
P163-PWY	L-lysine fermentation to acetate and butanoate	9771.333784757531	6597.956753215479	2065.833257486508	6522.338897968582	3013.60338609301	4037.068971150493	3966.5901880981	456.0730085398049	297.7895818365726	787.7383300579169	909.2087779027814	219.95443859467957
P164-PWY	purine nucleobases degradation I (anaerobic)	45437.02414751703	51784.34331095294	14160.445856285003	39315.85999801898	14746.94163983632	66415.90119957739	43073.12467713923	5394.991368233707	4400.207334810489	4697.458781937723	19187.297763839702	924.0646789260386
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	0.0	2.6262269500302424	0.0033081009159335	4.094337935085018	0.044931458088884	113.30597703698608	19.659078700617734	25.817425643149267	1059.251119231894	68.81796480071473	462.3726582658253	0.005502952764619
P221-PWY	octane oxidation	13516.339665564115	888.1354661592096	2053.096664219576	8541.712857159033	2512.8167464725484	3192.2523953952223	3271.861074183053	129.4423612628183	1986.8175749528243	694.4929404977754	1897.2637985889355	143.0981049130004
P23-PWY	reductive TCA cycle I	7151.514711352579	54950.59003120076	7000.943515504409	52214.59116532931	13933.392440536434	8822.38973374189	8986.304000702468	892.4165649446052	4194.773013644958	1573.4875712678647	5015.389026655913	517.8636178608652
P241-PWY	coenzyme B biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.808425932761988
P261-PWY	coenzyme M biosynthesis I	288.23346572228354	131.48332145594222	13.646310291434023	171.6047033374617	421.2417737275405	125.24889880174428	116.40872231564406	27.16102825886168	67.23704960170514	52.72272969042948	13.694434715116936	1.1935593660381727
P281-PWY	3-phenylpropanoate degradation	17.695504727018395	593.2842227657524	21.897351417435992	729.4299786004422	374.277314225899	821.0043047016462	348.4428773160322	93.6173840240458	1782.253420532025	176.08280836381616	846.4237903241503	38.81086680901287
P341-PWY	glycolysis V (Pyrococcus)	1782.268563201262	86.41431674005698	125.61684722992068	343.9574674079651	249.80782966172384	665.9572458595728	732.6179415539805	30.629269650432388	441.33417002324177	50.92782187292718	401.299492767401	192.56483987644432
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	106.0393385411834	3340.4284585673413	29.15150574098561	458.53751266666495	7432.2598442456065	9366.12300806365	4810.832078456077	664.042192303131	2197.6151842630325	712.1381856781474	2257.231303217263	0.0
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	48180.39170951093	80478.61658601237	10335.459539237128	69837.58111830625	28645.763928589648	64562.60596009173	38236.22428942134	5097.377251409505	5704.073114648335	4194.381902074764	31023.917912515088	785.6591363301254
