group-id	NR	NR	NR	NR	NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.0	0.0005593629428657	0.0034047172604361985	0.0	0.0	0.0	0.0	0.024881591411430377	0.0	7.522882099719982e-05	0.05603149037794007
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.0011664190509435648	0.023954490911515042	0.0010834904247634819	0.005203022029233418	0.026266086285447368	0.013903273742513622	0.014535666218034994	0.019984081571191945	0.015787811809283233	0.011235955056179775	0.002031178166924395	0.03936297242509233
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.02519720570268234	0.0020295394278772795	0.027545321611669983	0.0016557562200510982	0.0023219761845124864	0.0009456477687215743	0.002781516375056079	0.0	0.0	0.0	0.02747523717975509	0.0004929049457110328
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.0	0.019643571396826806	5.285319145187717e-05	0.016294395648979682	0.0027552312160250203	0.018625883730355293	0.03183490354419022	0.10596510852496396	0.007388695926744553	0.09077468953282082	0.050010448447360724	0.038575018744272584
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.0	0.0004888671614594907	0.0	0.0003947498272969506	0.0015705494892329355	0.07058585130814608	0.052364288918797665	0.07126723600146277	0.166277233975371	0.08042578356002365	8.358757888577758e-06	0.17560953597511872
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia	0.0011110780010812789	0.0017480704561278757	0.003149169324007681	0.053148678136342206	0.004427324853268706	0.010351465754041519	0.0019201435621354868	0.0	0.05089990527312915	0.0	0.0050570485225895434	0.007539362972425093
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum	0.01326056694777082	0.005896034250329615	0.013521608146438576	0.0053949143063916575	0.011156317061447749	0.0011876885666681678	0.002063705697622252	0.0008174328306838471	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	0.0	0.0	0.0002905797339824775	0.0	0.0008218129418651776	0.0	0.0	0.048500157878118094	0.003252513305736251	0.001028127220295064	0.020521507317208632
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.0026776554125675267	0.002459149963705317	0.037596236852768625	0.04320865817954538	0.0018277946641935025	0.07079411897149547	0.03983849259757739	0.03699959128358466	0.04287969687401326	0.12536960378474277	0.022305345425669747	0.008143345089000583
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.004597564142405293	0.002844318030309764	0.003228449111185497	0.025768391504106494	0.002606299798942587	0.01732561804836313	0.002027815163750561	0.0402908339966012	0.002841806125670982	0.0	0.0	0.008598067257226958
Bacteria|Firmicutes|Bacilli	0.005819324243211143	0.0013184599202998386	0.0014358450344426632	0.006178931324495323	0.00228812813517557	0.006844688611699014	0.003947958725886047	0.0033772882741411577	0.02797600252604989	0.01094027202838557	0.0017219041250470181	0.0017564077642942433
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.0	0.0	0.00020834018662894613	0.0	0.00807740802449678	0.0007895917451772095	0.0	0.06801389327439217	0.0	0.002892130229447904	0.008959068062536447
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.0026180573588696805	0.0026072915277839505	0.001193601240288226	0.03124006272136145	0.0001557010269498169	0.031065654973656955	0.015307312696276358	0.003678447738077312	0.0	0.0	0.0002967359050445104	0.0008539057510205216
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.00569587113197989	0.0009036635408796646	0.0034839062032029034	0.0002576839150410649	0.0012997650945376017	0.0033266537578241096	0.002225213100044863	0.0004302278056230774	0.0	0.0	0.005395578217076942	0.001596734331176585
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0981134510723428	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.0024946042476384272	0.004251662889056783	0.022026567537569812	0.00801561454872419	0.0033509568843547548	0.033170847030215694	0.014104979811574696	0.018413750080667715	0.020082096621408273	0.008574807806031934	0.003000794081999415	0.010961928299686207
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_Ga6A1_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020441342416516906	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.008169190360440514	0.0017332562997200123	0.0006298338648015363	0.0031086548899634855	0.001441926901752652	0.0017843472778853514	0.0002512337371018394	0.0025813668337384644	0.027912851278812757	0.011235955056179775	0.0009361808835207088	0.0016904556940934715
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.0	0.0	0.0	0.0	0.00016924024668458357	0.0005459990093213852	0.0	0.0012046378557446168	0.002778654878433849	0.0	0.042796840389518115	0.0005484435311432618
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	6.385505753340684e-05	0.00034072559738085713	0.0011407480488363488	0.0063105146002609734	0.0009612846011684347	0.0009231323456567749	0.0	0.0	0.0	0.0	0.022656413256990013	7.983671655882925e-05
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014397960463075187	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0001447381304090555	0.0	0.0	0.00014803118523635647	7.446570854121677e-05	0.004002116449768091	0.0019380888290713323	0.00133370619743154	0.1775813072308178	0.0	0.0	0.002589486545777679
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas	0.0	0.0	0.0	0.0009484961128107284	0.0	0.00033210249020579097	0.0	0.002151139028115387	0.015787811809283233	0.0029568302779420462	0.0	0.022791646996750993
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.004929610441579008	0.0	0.006628671094589595	0.0012719716657346185	0.0	0.004655063718647274	0.0	0.003312754103297696	0.0	0.0	0.0	0.004522923551137152
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.0	0.002918388812349081	0.011751026232800691	0.00044409355570906937	0.0014283876820178852	0.005448732381681452	0.004504262000897263	0.0007744100501215393	0.0	0.0	0.00047644919964893214	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0	0.0	0.006129587596083204	0.0	0.002825685594632323	0.0013458950201884253	0.0	0.000884117461319861	0.0	0.0	0.001982033267612674
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Quinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007096585447402516	0.0010448196384438089
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0019837637873711725	0.0005333096306830808	0.000391994503268089	0.008503569196355143	0.0006769609867383343	0.0001688656729859954	0.0	0.0020866048572719255	0.03523839595832018	0.023063276167947958	0.0	0.002270139679542362
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819	0.0	0.0	0.0	0.0	0.0	0.0015197910568739586	0.003230148048452221	0.0019360251253038483	0.0	0.0	0.005838592385171563	6.595207020077199e-05
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.00022562120328470416	0.0	0.0011319391835943693	0.000619537923396603	0.0003181716637670171	0.006726482640608817	0.0027994616419919245	0.0005162733667476929	0.0013261761919797915	0.0	0.0	0.0002082696953708589
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.00017028015342241825	0.0	0.0002686703898803756	0.0029386931587661873	0.0001895490762867336	0.005763948304588643	0.0035711081202332885	0.002968571858799234	0.0	0.0	0.0	0.00486656854849907
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.00025116322629806687	0.0	0.0	0.003717227540379618	0.00016247063681720022	0.005848381141081641	0.0076087931807985645	0.004216232495106159	0.0008209662140827281	0.014488468361916026	0.0002925565261002215	0.0009962233761906085
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0	0.0	0.0	0.0	0.0	0.00624240104471563	0.0014356213548676537	0.0	0.0	0.0	0.0	0.00027769292716114523
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010991766623479752	0.0031969398239426843
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017037021102673865	0.0	0.0	0.0	0.0037384410319069175
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004350733481004723	0.0011975507483824386
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.00040867236821380375	0.002133238522732323	0.0003611634749211607	0.001875061679660515	0.0022948977450429533	0.0001801233845183951	0.0	0.0	0.004357436059362172	0.0	0.00089438709407782	0.0007879536808197495
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0	0.0	0.0007267313824633111	0.0	0.0	0.004925248795424866	0.0008613728129205922	0.02467356465248349	0.011872434480580991	0.0	4.1793789442888784e-05	0.006123129043903251
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002	0.0	0.0004296105358280373	0.0	0.0015954472186585085	0.0017330201260501357	0.00028144278830999234	0.0	0.0	0.0	0.0	4.1793789442888784e-05	0.0007671267112826637
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0	0.00047405300505162735	0.00011451524814573387	0.00035088873537506715	0.0002640147848279504	0.0008161840860989778	0.0	0.0007313872695592316	0.00031575623618566466	0.0	0.0037530822919714132	0.00017355807947571576
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032808124712667697	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	0.0	0.0012888316074841119	0.0001101108155247441	0.0004989199206114236	0.0008394316235555345	0.0018068627009501508	0.0007716464782413638	0.00017209112224923098	0.004041679823176508	0.0	0.0	0.0036759601232956595
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter	0.0	0.0010221767921425714	0.0	0.0	0.0009071277222293679	0.0012777502589273652	0.0010587707492148947	0.005162733667476929	0.0	0.0	0.0	0.00017702924106523008
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus	0.0	0.0	0.0002950969856063142	0.00038378455431647973	0.000236936345358417	0.0	0.0	0.0003656936347796158	0.0	0.0	0.0029046683662807705	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026246499770134156	0.0002082696953708589
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.0004257003835560456	0.0038664948224523352	0.0008368421979880552	0.0053126747590381265	0.001875181933265186	0.0013959562300175621	0.0003230148048452221	0.0027964807365500033	0.018819071676665616	0.019515079834417505	0.0006310862205876206	0.0017216961483991003
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.0006666370383538509	0.0001101108155247441	0.0	0.00016247063681720022	0.00042216418246498853	0.0	0.0	0.0	0.0	0.0020813307142558616	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.0001830511649290996	0.0	0.0020656788992441995	0.0	0.0	0.004857702526230468	0.0012382234185733512	0.0009895239529330781	0.0	0.0	0.0003176327997659548	0.0010864735775179806
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.00252014627065179	0.0001629557204864969	0.0	0.0	0.0	0.0	0.0	0.00133370619743154	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024616541981861495	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured	0.0	0.0005629379434988074	4.84487588308874e-05	0.0009978398412228472	0.0002504755650931837	0.00014635024992119602	0.0	0.0006238303181534623	0.005873065993053363	0.0	0.0	0.0005310877231956903
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.00039998222301231056	0.0	0.0004221630097481277	0.0002843236144301004	0.0042835592380780834	0.0009331538806639748	0.0	0.0	0.0	0.00012120198938437748	0.002231956902057705
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes	0.0	0.0	5.7257624072866935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019517699669829064	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019183349354285953	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania	0.0004725274257472106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014335269778910855	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0	0.00021581719842849844	0.0003947498272969506	0.0004400246413799173	0.0	0.0	0.0	0.005115251026207767	0.0	0.0	0.001266973980172725
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.0	0.0	0.0	0.0009101176573790804	0.00041971581177776727	0.0011989462782005674	0.0022790489008524	0.001183126465463463	0.0	0.0	0.0	0.0002985198966982311
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0	0.0008147786024324845	0.0	0.00016447909470706273	0.0004400246413799173	0.00440176520916828	0.006406460296096904	0.0	0.00107357120303126	0.0	0.0	0.00011107717086445809
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Rodentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012046378557446168	0.0	0.0	0.0013917331884481965	0.0006664630251867485
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008174328306838471	0.0008209662140827281	0.004730928444707274	0.0	0.0011732526172558385
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.0	0.0003851680666044472	0.00040961223375204805	0.0006030900139258967	0.0001286225874802835	0.001249605980096366	0.0	0.014606234000903478	0.0006946637196084622	0.0	0.0	0.0005206742384271472
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.0005874665293073429	0.0007703361332088944	0.0017529641831539261	0.000904635020888845	0.001008671870240118	0.0015985950376007565	0.0	0.0	0.0	0.0	0.0	0.0001423176251700869
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.00017449452875219527	0.0	0.0	0.0	0.0	0.0017762360513227733	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.0	0.0	0.0002906925529853244	8.223954735353137e-05	0.00014893141708243355	0.0	0.0	0.0	0.005999368487527629	0.0	0.0	0.000572741662269862
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012946005683612252	0.0	0.0	0.0005137319152481186
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.0	0.0	0.0001101108155247441	0.0005372983760430716	0.00013539219734766685	7.880398072679785e-05	0.0	0.0	0.00580991474581623	0.0	0.00017135453671584402	0.00026727944239260225
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	5.534104986228593e-05	0.0	0.0	0.0	0.0	0.00035461791327059033	0.0	0.004452857788198851	0.0034733185980423114	0.0	0.00043047603126175453	0.0002603371192135736
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.00014048112657349504	0.0	0.0003215235813322528	6.030900139258967e-05	0.0002910932242974837	0.0	0.0	0.0	0.0022734449005367857	0.0	0.0006561624942533539	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0	0.0	8.368421979880552e-05	0.0024726690570961766	0.00032494127363440044	0.0008443283649299771	0.0	0.00012906834168692323	0.0	0.0	0.0005307811259246876	5.9009747021743356e-05
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae|Helicobacter	0.0	0.0	0.0	3.837845543164797e-05	0.0	0.0	0.0	0.00019360251253038483	0.0	0.0	0.0006394449784761985	0.0004581933298158896
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009	0.0	0.0	0.00023783936153344727	0.0001589964582168273	8.800492827598346e-05	0.0005291124420227857	0.0	0.0015273087099619248	0.0	0.0	0.0	0.0001353753019910583
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_hallii_group	0.0007705176942364425	0.0	0.00016736843959761104	0.0	0.00035201971310393383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575	0.0	0.0006073804127223975	0.001233241133877134	0.0	0.0	0.0007317512496059801	0.0	0.0	0.0	0.0	0.0	0.00035405848213046015
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009421988943145396	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured	0.0	0.0	0.0	0.0012939022116955602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001145483324539724
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcaceae	0.0	0.0	0.0	0.000981391931752141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001145483324539724
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Harryflintia	0.0	0.0	0.00018939060270255984	0.0010526662061252014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group	0.00015750914191573688	0.0	0.0001453462764926622	0.0	0.0	0.0003827621921015896	0.0	0.0	0.0	0.0	0.0	0.00044777984504734664
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Flavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007690057257491537	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	9.365408438233003e-05	0.0	0.0001717728722186008	0.0	0.0	0.0005910298554509839	0.0005204127411395245	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Veillonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005224223680361099	0.00015273110993862987
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Jeotgalicoccus	0.0	0.0	0.00017617730483959057	0.00021382282311918155	0.0005821864485949674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales|Methanobacteriaceae|Methanosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.358757888577757e-05	0.0004616644914054039
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	0.0	0.0	0.0002466482267754268	7.127427437306052e-05	0.0001421618072150502	0.0	0.0	0.00133370619743154	0.0	0.0	0.0	0.0004790202993529755
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.0	0.0004147963794201739	9.68975176617748e-05	0.0002522012785508295	0.0010560591393118015	0.0	0.0	0.0	0.0	0.0	0.0	7.636555496931493e-05
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.00021534320323014804	0.0003656936347796158	0.014145879381117776	0.0	0.0	0.00046860681458443256
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.0	0.0005184954742752174	0.0	4.3861091921883393e-05	0.00038586776244085055	0.0007824109515017787	0.0	0.0002151139028115387	0.0	0.0	0.0	4.51251006636861e-05
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Candidatus_Soleaferrea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041793789442888784	0.00010413484768542945
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.0	0.0	0.0	0.0004879546476309528	0.0	0.0	0.0	0.0	0.0014524786864540575	0.0	0.0	0.00011801949404348671
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_UCG-001	0.0	0.0	0.0	0.00014803118523635647	0.0	8.44328364929977e-05	0.0	0.0012691720265880784	0.0	0.0	0.0	6.248090861125767e-05
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tuzzerella	0.0	0.0	0.0	0.0	0.0	0.00042216418246498853	0.0	0.0	0.0	0.0	0.0	0.00013884646358057262
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.0	0.0	0.0	0.0	0.0	9.006169225919755e-05	0.0	0.0	0.001768234922639722	0.0	0.00012120198938437748	0.00012843297881202966
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043047603126175453	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0.0	0.0	7.927978717781575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002846352503401738
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.00024690622246250645	0.0	8.368421979880552e-05	0.0	0.00014893141708243355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.0	0.0	0.0	0.0	0.0	0.00011820597109019679	0.0	0.0010325467334953858	0.001894537417113988	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-007	0.0	0.0	0.0	0.0	0.0	0.0001294636826225965	0.0	0.0	0.0	0.0	0.0	0.0002568659576240593
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Parvibacter	0.0	0.0	5.7257624072866935e-05	0.0004550588286895402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019360251253038483	0.0	0.0	0.0	0.0
