Unnamed: 0	description	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	33.57135228377807	130.46414787815274	24.360442916623157	33.30262358403333	13.08453740866227	48.52825637514477	50.68143746757091	872.4398114625382	174.09878192038724	372.7942993239616	373.7963663016576
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	1.993868399480712	88.40871764679676	0.3779515945596695	2.4107901477676337	6.507469728470188	2.093909761764551	29.987447419857617	14.656766320810494	2.7616546006994707	0.8450660053010036	7.61046866754545
CENTFERM-PWY	pyruvate fermentation to butanoate	7906.700096572044	3312.187844246081	3475.792662079799	14089.587858760027	5959.452429745033	5197.480828202987	4647.079002277854	4294.701494063828	11175.382994722508	4487.244079648638	2323.307696683589
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	8.69545780715909	158.35326620811009	4.383533230732999	7.787624245127614	27.687538238968205	25.63910252262436	52.80717816192222	323.3202683284182	41.58481780614986	25.21747056714427	19.168048439754035
COA-PWY	coenzyme A biosynthesis I	121085.7312700198	228806.4179188608	104882.39757506496	194400.4899638599	49894.32053880443	51693.98433812384	117064.1181381046	20399.678271955385	78746.67101312827	33474.74114347151	15235.213922654706
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	67304.95374305411	143413.30953870772	61116.62545638694	92107.406246038	22625.43972308532	27058.607657095552	63122.0160866076	14894.445851359817	36019.498137753035	18330.91185728087	8695.483990916699
CODH-PWY	reductive acetyl coenzyme A pathway	1032.2565596730012	27797.58593859443	2356.991523395952	6663.385196553608	1159.0302363930382	1262.9352733682929	4544.82908919869	1110.290208377601	1951.744350785755	559.7044399941884	375.6484215958527
COLANSYN-PWY	colanic acid building blocks biosynthesis	45760.5583111102	139804.61893406298	52748.35802349003	101684.83657253828	30068.79997762653	26455.421196093957	73576.2249132212	8849.119545692181	49882.39718303654	22706.429154770765	9645.104874876246
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	115880.0684280148	160088.22970938493	70831.88715105507	137744.0016638404	60097.69198379073	55035.19151721646	91196.31001718872	21346.64848937996	77444.46400311906	32935.91075381545	14250.497059533369
CRNFORCAT-PWY	creatinine degradation I	1.3929432579092291	64.26987009224328	1.6422617681373803	8033.135952586152	2.5066350762694083	11.113129926182122	24.016695329140653	217.9399517969761	22.209712369593024	35.893377363617695	34.89231402322724
DAPLYSINESYN-PWY	L-lysine biosynthesis I	83967.00573834326	92453.29140447448	21969.09379970801	74488.31234803934	45526.05599446777	48460.82955155524	58707.08706168405	22207.02663723203	67277.39001574821	24030.300722951823	13742.9486867595
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	16.971794505311408	60.799357072337145	1.9558437844322492	7077.368380058435	16.40310780127731	33.33098790792899	282.6666291022155	126.42223493485378	41.18230517700631	19.62380798348533	69.42049586434213
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	83460.83894659953	252475.34388555065	83243.76568004437	159318.66691688754	26086.168935215606	33854.059115037	93155.50311969157	15657.40808217823	59859.53514235308	24359.43343722863	10447.792405831737
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	15.243095497408069	37.07305887128125	3.363371140482068	0.0032127922374788	0.0007170909707896	0.003180497581418	10.591284594008696	190.41637096755133	13.18730936538132	15.564172303556724	39.2950497181154
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	152935.69055021633	436031.0650829467	104988.6659660098	229328.23000952005	49165.27491578768	48537.399673454514	120904.36730906884	15980.072379808606	68413.63611280738	30521.943954219674	12468.13110571195
ECASYN-PWY	enterobacterial common antigen biosynthesis	359.8365370477387	245.120580443978	828.3641891551233	75.02503200561769	37.31812456537055	159.03294782029644	54.59763081936824	453.10636826904016	248.77185141300737	368.1698145470317	247.6081572136275
ENTBACSYN-PWY	enterobactin biosynthesis	2181.997739775284	911.9161603543566	1960.402777817896	324.5462106011393	357.96127724864306	529.9349162188776	498.2770071581662	977.8401190741744	715.5431433002085	925.6989344155786	688.4925677623768
FAO-PWY	fatty acid &beta;-oxidation I	4920.519840908137	1862.78122305464	2071.914474536844	6005.926843490429	4033.7012902137863	3415.046517209331	3028.7498214786096	4224.54038223148	8436.82416056048	3069.70312954792	1870.1587885500028
FASYN-ELONG-PWY	fatty acid elongation -- saturated	132584.16735888712	287472.7601595282	115999.713926623	239182.96500908773	42355.41416526631	37679.347996477205	121895.69371283254	12892.84314529878	73406.61116067645	33421.22726466165	12067.852981370272
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	80066.45427313514	46664.11734725858	60317.81892180115	132960.94668904302	25851.23602087519	16379.83911525193	83874.4728863373	6195.090523828415	41764.17586338413	21483.09235585612	6430.82405684418
FERMENTATION-PWY	mixed acid fermentation	81290.07580240494	94214.04418394178	16086.990734989296	62331.75622311402	36332.85792588709	37005.87957040736	61104.13068447941	8548.051214053397	61040.25582846819	18708.9356760769	11209.273540223594
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	102224.92567862416	213544.4605261405	94286.42904274836	178033.9079498848	28370.56289810758	25177.50134005334	97330.51450580072	10133.3620962689	44490.03402710711	24427.24285029649	8856.070612067633
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	36731.78486164842	13312.19255638785	25459.78896164041	13714.397060166772	12122.686532899656	10939.26331394034	17630.00541418767	6315.983818281957	18183.857170380543	10082.943518020484	4990.119996395709
FUCCAT-PWY	fucose degradation	30862.459056778323	6276.6566109402	17506.476649022447	6691.567462882063	11848.241957598348	12301.88904271522	10969.487544245185	8173.938734757351	17420.221210835804	9516.492391875889	6500.05000239859
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	81596.48453418224	125297.37550515353	49770.80361706571	99601.8825983886	17435.094087139187	13585.897402974955	43489.8181776017	8824.446602018044	22785.34533283969	10868.665339980049	5105.406246109793
GALACTARDEG-PWY	D-galactarate degradation I	8326.397894797416	1176.6588852489476	1336.0176876066837	3104.9624831367278	3295.903980016118	1896.2785874017245	1442.555838450916	2017.4720270213595	4112.257376132047	1638.214143128678	960.3343015096468
GALACTUROCAT-PWY	D-galacturonate degradation I	88956.61616930593	153471.3300404314	53006.403763534814	104181.03209530828	23489.391252611545	17836.074969272395	50218.81979981973	10768.220969944348	31956.29287543432	15344.682275723657	6067.009183631335
GALLATE-DEGRADATION-I-PWY	gallate degradation II	0.0107691553059949	2.6226999227707823	8.98373396639212	3.7798252485409423	0.0280124162817142	0.5054126530805872	3.358511636673036	436.2931057463664	82.5545334172919	217.90579972322345	102.57733877417652
GALLATE-DEGRADATION-II-PWY	gallate degradation I	17.856864431925434	60.412274637692505	25.248037785187165	16.755859292871975	7.857267527727799	23.031825806059636	24.353468796654948	547.2492462306225	95.18366014915196	234.0946653061851	106.01779275564502
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	45394.19848103933	63289.52574479318	8103.919244017324	42010.333826788265	23719.623806098916	25745.13757278569	52190.4544009362	11769.01677010798	34720.8095580985	9482.74642465846	7797.051600887888
GLUCARDEG-PWY	D-glucarate degradation I	5024.52400825705	1176.6588852489476	1202.2236782088678	6107.108739766592	3326.792439153327	1711.100996389031	1483.5084437419714	2908.599824531462	3660.842424845194	1533.557272424243	846.4949022637229
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	8326.397894797416	1176.6588852489476	1336.0176876066837	3104.9624831367278	3295.903980016118	1896.2785874017245	1442.555838450916	2017.4720270213595	4112.257376132047	1638.214143128678	960.3343015096468
GLUCONEO-PWY	gluconeogenesis I	139298.75583869225	273113.6134258656	114263.02812294762	231214.2598172449	58166.25364091329	55983.86078890252	126084.86107305074	17257.163213469223	85477.88506907733	35828.1709879289	16264.555980529942
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	5383.804284255645	1150.8819136452055	21687.911918083017	32859.182496073416	3022.506660926938	1237.060984323228	19444.206579514343	923.6437841036696	5545.184922320525	4297.674259925088	792.1910366664927
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	91763.43995527194	130271.50201299108	50457.76903353585	109400.6097024028	17374.673327176217	13864.989355942267	43626.52346652476	10195.18165755002	22628.899640774933	10308.244919662702	5396.338152255946
GLUTORN-PWY	L-ornithine biosynthesis	90684.84043759774	186569.359416482	70514.29582909307	144932.913509477	39968.44742171958	39684.22154693206	65351.09451962633	15141.46312581808	48196.90358661865	20307.587002629785	9155.726988519124
GLYCOCAT-PWY	glycogen degradation I (bacterial)	141759.82451809107	213545.81748525455	104963.38565797286	202449.07624381545	65691.89635315603	62056.03752422591	122125.50915543376	21815.554997102317	93123.30854257062	36218.83244214136	16562.874922581963
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	102489.46653960847	92039.73195026978	25347.04480762416	96799.6699340264	59729.08265217157	65697.91265437298	98189.05013224162	26873.83788283012	84625.81851068446	29648.007854138148	16303.510682662756
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	574.2566908448987	1000.710997055052	1330.6543549449775	8153.4080409251665	77.97854910158262	305.77147516184186	1129.2183608469293	742.9010948292831	528.0598704319449	615.8273631517441	683.9326533670729
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	143273.6140548887	265633.4924137001	108851.16004858018	215172.1253755339	57841.8089562657	59389.5698798604	127271.08022054672	23606.93951567203	86779.600285703	35155.2126396033	17485.256010584857
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	52273.57664552881	98245.93207725804	17342.66041330857	56532.67577180299	21931.59268539342	23710.738463507147	29776.163690910693	11176.653217470732	38235.71765114694	11912.630971713485	8730.083667442963
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	1126.9408632278296	1341.0630099498983	2410.965510399918	497.5724304330453	154.40322511736798	681.6260145380398	401.7953359730903	4309.418861274068	1247.2651866715244	1682.168204553466	1389.6802587746054
GLYOXYLATE-BYPASS	glyoxylate cycle	614.1279004366285	1008.2738289434848	1395.5278195791316	10746.409834690978	81.3760321402602	359.3316530750729	1196.4852261067854	2180.163527555861	583.968394363357	748.8814249889141	808.344263734015
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	3450.53706998198	4347.989189176483	1303.7544856809411	4905.483477506694	3995.006046812308	5128.898755961425	3692.9233805214826	1671.536406413449	13027.551256888106	2631.321400009341	2462.412019523246
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	154.00982443671205	157.326256444631	371.27858596559406	38.24399473752902	13.96050400661954	74.40757009345616	55.55530140686487	169.60776398292214	91.65988661708312	103.99526422593854	142.393869050044
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	4248.64847414039	45005.51068356794	5274.446805615271	26723.410556231684	1570.4727555314455	2156.3799108148314	21776.615916179308	1524.9980998973406	9795.740433211848	2341.0512678888704	1242.088705381585
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	13450.207245641524	83374.93114355006	5509.28703301121	30902.479250243912	3386.661551546215	9514.811965909532	26480.659671020323	6068.950514883658	19506.912254019648	2676.489708629244	4009.876739740789
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	21307.30281651412	30618.056677947352	8191.730426854893	12697.946900678418	14698.53929046913	21682.64292278553	17258.052182609277	12250.57032366894	26025.17810417809	10604.375881448654	7786.27489534617
HISDEG-PWY	L-histidine degradation I	47344.26376623176	148147.60316078266	37674.77479707918	84609.3210427952	10739.139057639575	4872.275049670163	36972.92561029669	1933.4674742469524	13505.397533852049	6248.091336008758	1435.6295455767458
HISTSYN-PWY	L-histidine biosynthesis	117214.80043439702	216143.30381396948	85255.01245088229	163657.90849445638	49600.75147321826	47435.80436702746	83256.37947777781	19552.0995589784	62778.958926917454	28757.16277335709	12559.030279837008
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	54108.82294969431	55348.04034762619	47397.56343159099	87623.46815935017	20665.59559829005	27459.37458596686	51303.380287602784	11969.71051493407	33308.67816723032	17875.847539001043	11004.824780355548
HSERMETANA-PWY	L-methionine biosynthesis III	59314.97847140615	59305.14681999625	52788.40940777492	94694.46685053346	21870.47459851673	29621.795817598588	54900.27340057022	9526.455228724672	34973.2200717159	19783.295246993617	12573.840643024194
ILEUDEG-PWY	L-isoleucine degradation I	1.177860046075538	6.658201106749753	1.3886870497269534	9.49814375227784	2.120108307975672	9.40593683189748	2.261187162165322	28.47709751959749	6.1323695942661605	5.750930942203397	8.18875046767412
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	145842.01255809423	248414.17277285736	103653.076604758	202306.1248678488	67448.05288644462	62337.07406173325	102987.92863766765	26017.15913430932	87091.68414021938	37291.20330913111	16896.73463089724
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	1146.4949734018885	792.2767534672303	2693.407743205016	248.34478644955715	132.5313949190555	523.1531091975329	174.81890901180836	1099.4517824935508	755.8855844364994	1148.702329160356	711.1669281352682
KETOGLUCONMET-PWY	ketogluconate metabolism	479.9358236697221	322.26482569472233	569.1218015395254	99.9805283835208	82.47107675207032	192.9617148271452	135.76626660856067	1211.016418533105	426.0690424470346	552.571867345155	269.60152016939674
LACTOSECAT-PWY	lactose and galactose degradation I	4216.903443972804	12552.287471215504	1452.680077932562	8832.251217172834	1759.3586427177086	7184.197141432026	18221.06952711024	4034.182207502077	10310.682249006712	694.8912052715691	914.9937849725604
LEU-DEG2-PWY	L-leucine degradation I	206.1276873274441	1218.535408571761	40.80491729129502	6479.440537897057	105.65704854557252	109.01511586723672	1456.7299755459055	1660.6361268727692	349.5500280295776	445.5503524651328	658.9237607803909
LIPASYN-PWY	phospholipases	9.5e-15	117.32039857111477	1.125e-14	7.7e-14	6.350294640577756	2.7675e-13	33.28284029803622	4.469499999999988e-12	4.9749999999999996e-14	4.65e-14	2.510749999999998e-12
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	576.1946812696896	467.59325366759657	1477.4355860810786	172.20314311913154	100.92684745219776	318.94197010944094	156.86324415226068	143.0469636252828	350.9502257170535	307.3713704304767	2.390772228671612
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	70785.42876282452	77738.10718334552	61350.86080421373	114886.50965426712	27440.542526103047	34544.063090464246	67726.07203203971	14374.267681804402	43922.70358903195	22059.22013501898	12494.09156287816
METH-ACETATE-PWY	methanogenesis from acetate	3167.148957110933	24104.10796649472	1035.467415120446	9068.540761471884	5887.828188649766	7315.167058683928	5956.4099101461225	5818.474709590966	12232.149619652657	2836.2467493379727	1905.204380987204
METHGLYUT-PWY	superpathway of methylglyoxal degradation	242.23851039653732	305.8348369578113	608.7053295023085	146.22441401118544	37.20672450549927	177.030789060669	155.533475028121	387.2338561341957	190.2996033085556	214.5316078041445	468.3895391884667
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	0.0134614440225419	3.278371943160932	11.229518485645178	4.724768288290358	0.0350155185543079	0.6317652205566237	4.19812071393654	544.4323740265646	103.18129383000102	272.1645521600541	128.12948655331422
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	1891.918240807499	1295.5064552641304	1385.1994074040356	739.2367601807531	1775.1281958293364	3336.5327709729327	1249.6642654900838	1938.521361700711	2087.995306770309	1129.845121951019	1520.548008807586
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	34.72698162146688	8.763649677035724	25.17358082283184	13.382070485171996	28.15541730128815	73.96076731703357	4.243728635920716	1276.6004311960007	205.9637243662798	398.1175515372265	207.66049451868147
NAGLIPASYN-PWY	lipid IVA biosynthesis	86492.05845055968	204943.17494170408	97080.142155762	184000.7586149909	20900.84400135916	12820.841323129596	81986.67356480127	2404.616679708633	31704.550160131697	20035.98079191895	4617.708961146722
NONMEVIPP-PWY	methylerythritol phosphate pathway I	129429.72168381744	213327.6282058904	101613.421310123	199672.88696288227	59994.424775458654	53459.82820161752	110362.20369170296	20278.324327644208	78653.61029578738	34361.73082573462	13865.68626809238
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	191568.1555232996	245019.95885289984	130077.38612835832	257290.38405611916	86680.84043126553	86196.01818957532	152659.78435545464	40293.619656024624	117693.53381764524	51182.59582227562	26408.06543874679
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	66866.08860727503	101875.83108594376	22408.92679112297	84786.50845641986	43039.219215307385	45494.755690898346	78545.48009392657	17646.84858815061	64314.61304192289	21771.793238449616	12324.265263362498
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	96.27239540835966	74.19266492796741	263.130787951022	20.271472639529133	8.315984254998025	41.01180007651949	16.474056915092618	252.7385839591332	70.8724052115809	59.16109773047464	56.31160253104835
ORNDEG-PWY	superpathway of ornithine degradation	264.918132392638	294.0823293198279	601.0044670696975	106.0595742604088	20.39270578547769	108.52821210295082	298.0757792825558	269.85184610543786	144.448044178714	143.71813978139122	197.41086270300565
P101-PWY	ectoine biosynthesis	31.34622095262191	508.2035361030309	25.36658637004764	4317.353124993903	28.084087955329323	54.3509064934785	1178.9937109508105	508.3377603340076	29.281807965859866	51.66754742235363	297.1196212116987
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	2207.14865202866	2783.3853707527164	3764.862361202704	829.4489724100953	321.76857766009744	1391.0648879071275	6750.028487283387	5289.06029062026	2591.964430720984	3350.261363368452	2447.4516252809863
P108-PWY	pyruvate fermentation to propanoate I	125156.03800438462	265624.20465296385	113437.35361175572	216702.2083136926	33473.6589052308	21844.09876001365	92711.0893796487	3786.067364699161	47050.52377977876	25562.565414840574	7413.034040809532
P122-PWY	heterolactic fermentation	32961.95350033507	50855.98657671638	11687.575181729986	38597.166215143705	17454.237842355342	20600.215843806986	43373.5378728613	8071.250152921906	36926.68262699645	7593.768969483104	5372.492935013467
P124-PWY	Bifidobacterium shunt	40752.65892362162	58934.59917322457	13891.57705594844	47069.16698709417	25732.92149681784	31428.592309740598	57779.28201898866	10788.052050794568	54653.83113281804	9849.06255098356	7128.39316116711
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	3958.683190869935	2367.602188967244	366.7471220195793	4341.391276220052	4013.2018610692585	11140.152569082877	7635.764920118741	16465.698632254556	11464.319227515563	9294.445908252235	6342.15022792845
P161-PWY	acetylene degradation	56622.72347572505	57461.03031364855	8684.341507274721	37090.41269354244	28411.505540533497	37796.55732769287	42325.5936741527	17537.988503442437	59204.79795583128	13094.807444296532	11549.906124807036
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	2176.783921204451	2125.483927867225	327.380038509001	6749.6941873929545	3284.96957834352	4634.209754065145	3611.317954980332	1560.401094001718	6704.093414744454	1512.5581936646197	1607.1798116329144
P163-PWY	L-lysine fermentation to acetate and butanoate	9773.113939439332	6603.8045290696855	2068.798055450403	6525.2269717061445	5776.790600111634	7217.060619516946	3704.0738776864537	1026.311188331744	8730.915381789246	3066.424781550776	1360.3064214684744
P164-PWY	purine nucleobases degradation I (anaerobic)	45461.638406176855	51826.86496966345	14162.62181882531	39321.150290040125	14559.324943228405	16441.71567741037	18819.60044988888	9243.577685295086	20868.63119914616	6540.166810568857	4838.6633866832535
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	0.0	2.6262269561365565	0.0033081016817486	4.094338359806764	0.0068413792041395	0.2553002119006609	2.843184413983936	484.00363957288647	89.90071472137366	251.24385522503044	119.20390458952322
P221-PWY	octane oxidation	13516.343042556404	888.1363895890621	2053.096744585394	8541.715204856737	12127.37016820994	10033.199230211258	4668.438120600819	2521.826411090677	10312.01739596968	2950.0440987003863	1423.7663944591595
P23-PWY	reductive TCA cycle I	7151.693529545573	54960.52263145913	7001.520097248425	52225.89777703776	536.2619352207967	7311.587820829511	15302.814120912726	7548.312913549299	4736.08351454392	4089.817760169943	5446.048033339456
P241-PWY	coenzyme B biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.47813807969142	0.0	0.0
P261-PWY	coenzyme M biosynthesis I	288.2330223449891	131.48266781028346	13.646256140884548	171.6042823428492	265.93470380893194	332.9716477576615	304.3083326003476	142.01048679764767	158.9936616836153	60.680964324207	84.74135151856616
P281-PWY	3-phenylpropanoate degradation	17.695506568527822	593.2856673282181	21.89735301388223	729.4290949190275	8.188445907487912	48.09563819640071	855.921587231999	1052.1914414933883	202.4643025899468	449.5003201362502	311.21711130259257
P341-PWY	glycolysis V (Pyrococcus)	1782.3057980258525	86.41484909313722	125.61657877756956	343.9606499420318	1142.5534560180624	572.289170944649	350.9739669270163	545.9969631916875	456.1342699494122	714.5494138869982	1414.781177099379
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	106.042694534617	3374.333235639106	29.163091501580592	458.8503276769114	68.12917908075163	13.800307530368192	5253.941633767697	2923.4248997389536	708.4837380557237	1612.2732152987817	1671.4766563803305
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	49186.15347825267	82089.70802110546	13252.945050977867	72369.52908069322	19611.816419174116	30572.52513750868	32924.922497296	15200.679926791136	37147.76951947664	15609.976312659726	10792.97193867186
P42-PWY	incomplete reductive TCA cycle	167552.65857157417	362048.0831524225	135758.30705710087	265372.872661784	45509.49083720695	36846.000067814886	139050.02940547903	10804.436701017914	72359.68585603253	35216.765439448274	10754.103678262034
P441-PWY	superpathway of N-acetylneuraminate degradation	62546.71784294014	100874.9686102168	16213.336513637718	61485.09503530832	29580.661106644915	32400.74761418463	43464.83935292824	14202.139767835362	49775.39973940097	14322.467372579971	10600.97080740844
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	7469.913052804872	37094.87613264856	6294.449711694818	20030.47827434197	9606.006775137384	22582.047725154407	17394.29157667756	14435.035789890497	24526.34768074141	9712.962205012	8112.423344309583
P562-PWY	myo-inositol degradation I	8566.601496360916	1307.595479507768	899.8994971293163	6795.398478943926	2917.543294930697	3034.75344920077	2153.0536763282653	3410.9987069613207	3935.345349850359	1814.169972812643	1324.3928429088387
P621-PWY	nylon-6 oligomer degradation	0.0002772295941816	0.0015672728164886	0.0003268696563564	0.0022357957331503	0.0004990137886833	0.0022132600198154	0.0005322203135899	0.0067080569981792	0.0014434371576021	0.0013538243626738	0.001928174525346
PANTO-PWY	phosphopantothenate biosynthesis I	97080.4500854815	239256.5639155249	90015.09157213119	171537.5677042343	30997.14066975845	34523.611681598864	85458.89831729003	7856.910235126791	52014.19187836583	21899.013052003687	8981.913618776793
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	104493.3861784059	235375.7016401104	94806.42939091296	177912.43982871328	35551.08268920841	39150.7525086992	95042.50481291008	9810.971209258269	56690.48968766072	25286.36675514442	10509.821390203488
PENTOSE-P-PWY	pentose phosphate pathway	88320.47668813	196655.9515582876	49700.32966597682	109393.0448423393	20528.556204406446	24094.01965207756	49003.80107379665	14316.270453225268	36425.4727275128	14038.736125714551	9085.665974749949
